"hat";"mean";"se_mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"n_eff";"Rhat"
"y_hat[2030]";-0.65;0;0.07;-0.81;-0.7;-0.65;-0.6;-0.52;898.17;1
"y_hat[2031]";-0.53;0;0.08;-0.69;-0.58;-0.53;-0.47;-0.36;942.43;1
"y_hat[2032]";0.27;0;0.06;0.15;0.23;0.27;0.31;0.38;1968.83;1
"y_hat[2033]";-0.09;0;0.06;-0.21;-0.13;-0.09;-0.05;0.02;2015.9;1
"y_hat[2034]";0.03;0;0.07;-0.11;-0.02;0.03;0.08;0.17;1823.72;1
"y_hat[2035]";0.19;0;0.07;0.06;0.15;0.19;0.23;0.32;2034.6;1
"y_hat[2036]";-0.56;0;0.07;-0.7;-0.61;-0.56;-0.51;-0.43;928.65;1
"y_hat[2037]";-0.65;0;0.07;-0.81;-0.7;-0.65;-0.6;-0.52;898.38;1
"y_hat[2038]";-0.02;0;0.07;-0.16;-0.07;-0.02;0.03;0.12;1746.91;1
"y_hat[2039]";0.43;0;0.06;0.32;0.39;0.43;0.47;0.54;1343.47;1
"y_hat[2040]";-0.39;0;0.08;-0.55;-0.45;-0.39;-0.33;-0.23;1003.72;1
"y_hat[2041]";-0.76;0;0.08;-0.92;-0.81;-0.76;-0.7;-0.62;883.48;1
"y_hat[2042]";-0.17;0;0.06;-0.29;-0.21;-0.17;-0.13;-0.06;1780.21;1
"y_hat[2043]";-0.24;0;0.06;-0.36;-0.28;-0.24;-0.2;-0.13;1623.87;1
"y_hat[2044]";-0.7;0;0.09;-0.86;-0.76;-0.7;-0.64;-0.53;930.35;1
"y_hat[2045]";-0.28;0;0.06;-0.4;-0.32;-0.28;-0.23;-0.16;1553.27;1
"y_hat[2046]";-1.39;0;0.1;-1.6;-1.46;-1.38;-1.32;-1.18;3019.52;1
"y_hat[2047]";-1.2;0;0.09;-1.39;-1.27;-1.2;-1.14;-1.02;1824.7;1
"y_hat[2048]";-0.33;0;0.06;-0.46;-0.37;-0.33;-0.29;-0.21;1459.28;1
"y_hat[2049]";-0.33;0;0.06;-0.46;-0.37;-0.33;-0.29;-0.21;1459.28;1
"y_hat[2050]";-0.22;0;0.08;-0.37;-0.27;-0.22;-0.16;-0.07;1500.08;1
"y_hat[2051]";0.02;0;0.06;-0.1;-0.02;0.02;0.06;0.13;2214.3;1
"y_hat[2052]";-1.41;0;0.11;-1.62;-1.48;-1.41;-1.34;-1.2;2963.34;1
"y_hat[2053]";0.45;0;0.06;0.33;0.41;0.45;0.49;0.57;1477.8;1
"y_hat[2054]";-0.95;0;0.08;-1.13;-1.01;-0.95;-0.9;-0.8;898.31;1
"y_hat[2055]";-0.22;0;0.08;-0.37;-0.27;-0.22;-0.17;-0.07;1497.51;1
"y_hat[2056]";0.43;0;0.06;0.31;0.39;0.43;0.47;0.55;1595.62;1
"y_hat[2057]";0.05;0;0.06;-0.07;0.01;0.05;0.09;0.16;2252.56;1
"y_hat[2058]";-0.45;0;0.07;-0.59;-0.5;-0.45;-0.41;-0.33;988.83;1
"y_hat[2059]";-0.58;0;0.08;-0.75;-0.64;-0.58;-0.53;-0.42;930.84;1
"y_hat[2060]";0.22;0;0.06;0.1;0.18;0.22;0.25;0.33;2172.72;1
"y_hat[2061]";-0.1;0;0.06;-0.22;-0.14;-0.1;-0.06;0.01;1995.8;1
"y_hat[2062]";-1.32;0;0.1;-1.52;-1.39;-1.32;-1.26;-1.13;2827.9;1
"y_hat[2063]";-0.81;0;0.09;-0.98;-0.87;-0.81;-0.75;-0.65;965.13;1
"y_hat[2064]";-0.13;0;0.06;-0.25;-0.17;-0.13;-0.09;-0.02;1936.34;1
"y_hat[2065]";-0.91;0;0.08;-1.08;-0.97;-0.91;-0.85;-0.76;890.74;1
"y_hat[2066]";-0.13;0;0.06;-0.25;-0.17;-0.13;-0.09;-0.02;1937.48;1
"y_hat[2067]";-0.54;0;0.07;-0.68;-0.58;-0.54;-0.49;-0.41;939.02;1
"y_hat[2068]";-0.66;0;0.09;-0.83;-0.72;-0.66;-0.6;-0.49;926.92;1
"y_hat[2069]";0.29;0;0.06;0.16;0.24;0.29;0.33;0.41;2012.75;1
"y_hat[2070]";0.32;0;0.06;0.21;0.28;0.32;0.36;0.43;1723.54;1
"y_hat[2071]";-1.1;0;0.09;-1.27;-1.16;-1.1;-1.04;-0.92;1304.02;1
"y_hat[2072]";0.23;0;0.07;0.1;0.19;0.23;0.28;0.36;2048.77;1
"y_hat[2073]";0.18;0;0.06;0.07;0.15;0.18;0.22;0.29;2229.16;1
"y_hat[2074]";-0.22;0;0.06;-0.34;-0.26;-0.22;-0.18;-0.11;1666.75;1
"y_hat[2075]";-0.75;0;0.09;-0.92;-0.81;-0.75;-0.69;-0.59;941.54;1
"y_hat[2076]";-0.53;0;0.08;-0.7;-0.59;-0.53;-0.48;-0.37;940.87;1
"y_hat[2077]";0.34;0;0.06;0.23;0.3;0.34;0.38;0.45;1654.42;1
"y_hat[2078]";-1.3;0;0.09;-1.48;-1.36;-1.29;-1.23;-1.12;1340.46;1
"y_hat[2079]";0.25;0;0.06;0.12;0.21;0.25;0.29;0.38;2044.83;1
"y_hat[2080]";0.46;0;0.06;0.34;0.42;0.46;0.5;0.57;1261.1;1
"y_hat[2081]";0.1;0;0.07;-0.04;0.05;0.1;0.15;0.23;1930.83;1
"y_hat[2082]";0.39;0;0.06;0.28;0.35;0.39;0.43;0.51;1459.06;1
"y_hat[2083]";0.48;0;0.06;0.36;0.44;0.48;0.52;0.6;1309.39;1
"y_hat[2084]";-0.83;0;0.09;-1;-0.89;-0.83;-0.77;-0.67;975.35;1
"y_hat[2085]";0.47;0;0.06;0.36;0.43;0.47;0.51;0.59;1351.7;1
"y_hat[2086]";-0.37;0;0.06;-0.5;-0.41;-0.37;-0.33;-0.25;1057.01;1
"y_hat[2087]";-0.09;0;0.06;-0.21;-0.13;-0.09;-0.05;0.02;2014.05;1
"y_hat[2088]";0.27;0;0.06;0.14;0.22;0.27;0.31;0.4;2033.28;1
"y_hat[2089]";0.48;0;0.06;0.36;0.43;0.47;0.52;0.59;1217.68;1
"y_hat[2090]";-0.66;0;0.07;-0.82;-0.71;-0.66;-0.61;-0.53;896.16;1
"y_hat[2091]";0.36;0;0.06;0.25;0.32;0.36;0.4;0.47;1576.86;1
"y_hat[2092]";-0.24;0;0.06;-0.36;-0.28;-0.24;-0.2;-0.13;1627.53;1
"y_hat[2093]";-0.17;0;0.08;-0.32;-0.23;-0.17;-0.12;-0.03;1543.89;1
"y_hat[2094]";0.36;0;0.06;0.25;0.32;0.36;0.4;0.47;1576.09;1
"y_hat[2095]";-0.13;0;0.06;-0.25;-0.17;-0.13;-0.09;-0.02;1937;1
"y_hat[2096]";-1.26;0;0.1;-1.45;-1.32;-1.26;-1.19;-1.07;2743.43;1
"y_hat[2097]";0.24;0;0.07;0.12;0.2;0.24;0.29;0.37;2046.7;1
"y_hat[2098]";-0.25;0;0.06;-0.37;-0.29;-0.24;-0.2;-0.13;1614.65;1
"y_hat[2099]";-0.37;0;0.06;-0.5;-0.42;-0.37;-0.33;-0.25;1055.21;1
"y_hat[2100]";-0.55;0;0.07;-0.7;-0.6;-0.55;-0.5;-0.42;932.12;1
"y_hat[2101]";-1.81;0;0.17;-2.16;-1.93;-1.81;-1.7;-1.47;1509.08;1
"y_hat[2102]";-0.42;0;0.08;-0.58;-0.48;-0.42;-0.36;-0.26;986.72;1
"y_hat[2103]";-0.85;0;0.09;-1.02;-0.91;-0.85;-0.79;-0.68;985.98;1
"y_hat[2104]";0.45;0;0.06;0.34;0.41;0.45;0.49;0.57;1268.13;1
"y_hat[2105]";-0.33;0;0.08;-0.49;-0.39;-0.33;-0.28;-0.18;1042.59;1
"y_hat[2106]";-0.27;0;0.08;-0.43;-0.33;-0.27;-0.22;-0.12;1096.24;1
"y_hat[2107]";-0.75;0;0.09;-0.92;-0.81;-0.75;-0.69;-0.59;941.92;1
"y_hat[2108]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1203.04;1
"y_hat[2109]";-0.48;0;0.08;-0.64;-0.54;-0.48;-0.42;-0.32;957.78;1
"y_hat[2110]";0.27;0;0.06;0.16;0.23;0.27;0.31;0.38;1957.75;1
"y_hat[2111]";-0.05;0;0.06;-0.17;-0.09;-0.05;-0.01;0.06;2096.96;1
"y_hat[2112]";-0.5;0;0.07;-0.64;-0.55;-0.5;-0.45;-0.37;957.68;1
"y_hat[2113]";-0.15;0;0.06;-0.27;-0.19;-0.15;-0.11;-0.04;1898.13;1
"y_hat[2114]";-0.58;0;0.08;-0.74;-0.64;-0.58;-0.52;-0.42;931.25;1
"y_hat[2115]";-0.08;0;0.08;-0.22;-0.13;-0.08;-0.03;0.07;1661.63;1
"y_hat[2116]";0.11;0;0.06;-0.01;0.07;0.11;0.14;0.21;2283.33;1
"y_hat[2117]";0.04;0;0.07;-0.1;-0.01;0.04;0.09;0.18;1835.7;1
"y_hat[2118]";0.41;0;0.06;0.29;0.37;0.41;0.45;0.53;1681.98;1
"y_hat[2119]";0.22;0;0.06;0.11;0.18;0.22;0.26;0.33;2166.87;1
"y_hat[2120]";0.27;0;0.06;0.16;0.23;0.27;0.31;0.38;1956.37;1
"y_hat[2121]";0.03;0;0.06;-0.08;-0.01;0.03;0.07;0.14;2233.08;1
"y_hat[2122]";-0.46;0;0.08;-0.62;-0.52;-0.46;-0.4;-0.3;966.22;1
"y_hat[2123]";-0.6;0;0.07;-0.75;-0.64;-0.6;-0.55;-0.46;914.22;1
"y_hat[2124]";-1.04;0;0.09;-1.21;-1.1;-1.04;-0.98;-0.87;1193.11;1
"y_hat[2125]";-0.08;0;0.06;-0.2;-0.12;-0.08;-0.04;0.03;2041.25;1
"y_hat[2126]";-0.19;0;0.06;-0.31;-0.23;-0.19;-0.15;-0.07;1750.46;1
"y_hat[2127]";-0.73;0;0.09;-0.9;-0.79;-0.73;-0.67;-0.56;936.34;1
"y_hat[2128]";-0.38;0;0.07;-0.52;-0.43;-0.38;-0.34;-0.26;1044.73;1
"y_hat[2129]";-0.01;0;0.07;-0.16;-0.07;-0.01;0.04;0.13;1752.65;1
"y_hat[2130]";0.46;0;0.06;0.34;0.42;0.46;0.5;0.58;1432.73;1
"y_hat[2131]";0.11;0;0.06;-0.01;0.07;0.11;0.14;0.21;2283.25;1
"y_hat[2132]";-0.15;0;0.08;-0.3;-0.21;-0.15;-0.1;-0.01;1568.44;1
"y_hat[2133]";-0.26;0;0.08;-0.42;-0.32;-0.26;-0.21;-0.11;1104.47;1
"y_hat[2134]";-1.05;0;0.09;-1.23;-1.11;-1.05;-0.99;-0.88;1213.61;1
"y_hat[2135]";-1.14;0;0.09;-1.32;-1.2;-1.14;-1.08;-0.97;1401.19;1
"y_hat[2136]";-0.04;0;0.06;-0.16;-0.08;-0.04;0;0.07;2114.65;1
"y_hat[2137]";0.18;0;0.06;0.07;0.15;0.18;0.22;0.29;2229.3;1
"y_hat[2138]";-0.07;0;0.06;-0.19;-0.11;-0.07;-0.03;0.04;2060.93;1
"y_hat[2139]";-0.1;0;0.08;-0.24;-0.15;-0.1;-0.05;0.05;1635.04;1
"y_hat[2140]";-1.18;0;0.09;-1.36;-1.24;-1.18;-1.11;-1;1487.35;1
"y_hat[2141]";-0.69;0;0.07;-0.84;-0.74;-0.69;-0.64;-0.55;891.54;1
"y_hat[2142]";-0.1;0;0.08;-0.25;-0.16;-0.1;-0.05;0.04;1624.92;1
"y_hat[2143]";0.03;0;0.06;-0.08;0;0.04;0.07;0.14;2235.93;1
"y_hat[2144]";-0.9;0;0.08;-1.07;-0.96;-0.9;-0.85;-0.75;889.68;1
"y_hat[2145]";-0.9;0;0.09;-1.07;-0.96;-0.9;-0.84;-0.73;1020.55;1
"y_hat[2146]";0.17;0;0.07;0.04;0.13;0.17;0.22;0.31;2021.91;1
"y_hat[2147]";-0.11;0;0.06;-0.23;-0.15;-0.11;-0.07;0;1976.41;1
"y_hat[2148]";0.11;0;0.06;0;0.08;0.12;0.15;0.22;2283.03;1
"y_hat[2149]";-0.11;0;0.06;-0.22;-0.14;-0.1;-0.07;0;1987.1;1
"y_hat[2150]";-0.68;0;0.09;-0.85;-0.74;-0.68;-0.63;-0.52;928.49;1
"y_hat[2151]";-0.61;0;0.08;-0.78;-0.67;-0.61;-0.55;-0.45;927.72;1
"y_hat[2152]";-0.77;0;0.09;-0.94;-0.83;-0.77;-0.71;-0.61;947.74;1
"y_hat[2153]";-0.35;0;0.06;-0.48;-0.39;-0.35;-0.3;-0.23;1082.28;1
"y_hat[2154]";-0.79;0;0.08;-0.95;-0.84;-0.79;-0.73;-0.65;882.38;1
"y_hat[2155]";-1.42;0;0.11;-1.63;-1.49;-1.42;-1.34;-1.2;2947.16;1
"y_hat[2156]";-1.16;0;0.09;-1.34;-1.22;-1.16;-1.1;-0.98;1439.76;1
"y_hat[2157]";-0.83;0;0.09;-1;-0.89;-0.84;-0.78;-0.67;976.74;1
"y_hat[2158]";-0.04;0;0.06;-0.15;-0.07;-0.04;0;0.07;2126.29;1
"y_hat[2159]";0.47;0;0.06;0.36;0.43;0.47;0.52;0.6;1335.31;1
"y_hat[2160]";0.48;0;0.06;0.37;0.44;0.48;0.53;0.6;1202.01;1
"y_hat[2161]";0.01;0;0.07;-0.13;-0.04;0.01;0.06;0.15;1789.62;1
"y_hat[2162]";0.17;0;0.07;0.04;0.13;0.17;0.22;0.31;2021.16;1
"y_hat[2163]";-1.41;0;0.11;-1.63;-1.49;-1.41;-1.34;-1.2;2954.82;1
"y_hat[2164]";0;0;0.07;-0.14;-0.05;0;0.05;0.14;1781.57;1
"y_hat[2165]";0.23;0;0.06;0.12;0.19;0.23;0.27;0.34;2141.33;1
"y_hat[2166]";-0.01;0;0.06;-0.12;-0.04;-0.01;0.03;0.1;2176.85;1
"y_hat[2167]";-0.09;0;0.06;-0.2;-0.13;-0.09;-0.05;0.02;2028.35;1
"y_hat[2168]";-0.14;0;0.08;-0.29;-0.2;-0.14;-0.09;0;1577.44;1
"y_hat[2169]";0.08;0;0.06;-0.04;0.04;0.08;0.11;0.18;2273.28;1
"y_hat[2170]";-0.12;0;0.06;-0.24;-0.16;-0.12;-0.08;-0.01;1947.72;1
"y_hat[2171]";-1.08;0;0.09;-1.25;-1.14;-1.08;-1.02;-0.91;1260.56;1
"y_hat[2172]";-0.24;0;0.08;-0.4;-0.3;-0.24;-0.19;-0.09;1476.57;1
"y_hat[2173]";0.49;0;0.06;0.37;0.45;0.49;0.53;0.61;1245.46;1
"y_hat[2174]";0.19;0;0.06;0.08;0.16;0.2;0.23;0.3;2212.15;1
"y_hat[2175]";-0.42;0;0.07;-0.55;-0.46;-0.41;-0.37;-0.29;1017.06;1
"y_hat[2176]";-1.52;0;0.12;-1.76;-1.6;-1.52;-1.44;-1.28;2454.7;1
"y_hat[2177]";-0.17;0;0.06;-0.28;-0.21;-0.16;-0.12;-0.05;1860.06;1
"y_hat[2178]";-0.47;0;0.07;-0.61;-0.51;-0.47;-0.42;-0.34;976.62;1
"y_hat[2179]";-0.56;0;0.07;-0.7;-0.6;-0.56;-0.51;-0.43;929.5;1
"y_hat[2180]";-0.37;0;0.08;-0.53;-0.43;-0.37;-0.32;-0.21;1014.7;1
"y_hat[2181]";0.12;0;0.07;-0.02;0.07;0.12;0.16;0.25;1954.29;1
"y_hat[2182]";-0.84;0;0.09;-1;-0.9;-0.84;-0.78;-0.67;978.18;1
"y_hat[2183]";-0.42;0;0.08;-0.58;-0.48;-0.42;-0.37;-0.26;984.7;1
"y_hat[2184]";-0.1;0;0.06;-0.22;-0.14;-0.1;-0.06;0.01;1991.61;1
"y_hat[2185]";-0.43;0;0.07;-0.56;-0.47;-0.43;-0.38;-0.3;1006.89;1
"y_hat[2186]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1200.8;1
"y_hat[2187]";0.39;0;0.06;0.28;0.35;0.39;0.43;0.5;1469.1;1
"y_hat[2188]";0.03;0;0.07;-0.1;-0.02;0.03;0.08;0.17;1829.09;1
"y_hat[2189]";0.35;0;0.06;0.23;0.31;0.35;0.39;0.47;1891;1
"y_hat[2190]";-0.21;0;0.06;-0.33;-0.25;-0.21;-0.17;-0.1;1699;1
"y_hat[2191]";-0.4;0;0.07;-0.54;-0.45;-0.4;-0.36;-0.28;1027.56;1
"y_hat[2192]";-0.26;0;0.08;-0.42;-0.32;-0.26;-0.21;-0.11;1393.11;1
"y_hat[2193]";0.18;0;0.07;0.05;0.14;0.18;0.23;0.31;2028.57;1
"y_hat[2194]";-0.26;0;0.06;-0.39;-0.3;-0.26;-0.22;-0.15;1580.62;1
"y_hat[2195]";-1.18;0;0.09;-1.36;-1.24;-1.18;-1.12;-1.01;997.85;1
"y_hat[2196]";-0.26;0;0.08;-0.42;-0.32;-0.26;-0.21;-0.11;1392.88;1
"y_hat[2197]";-0.16;0;0.08;-0.3;-0.21;-0.15;-0.1;-0.01;1563.68;1
"y_hat[2198]";0.03;0;0.06;-0.09;-0.01;0.03;0.07;0.14;2230.7;1
"y_hat[2199]";0.12;0;0.06;0;0.08;0.12;0.16;0.23;2282.51;1
"y_hat[2200]";-1.18;0;0.09;-1.36;-1.24;-1.18;-1.12;-1.01;1756.74;1
"y_hat[2201]";-1.02;0;0.09;-1.19;-1.08;-1.02;-0.96;-0.85;1159.87;1
"y_hat[2202]";-0.04;0;0.06;-0.16;-0.08;-0.04;0;0.07;2113.42;1
"y_hat[2203]";-0.34;0;0.08;-0.5;-0.4;-0.34;-0.28;-0.18;1038.25;1
"y_hat[2204]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1226.52;1
"y_hat[2205]";-0.08;0;0.06;-0.19;-0.12;-0.08;-0.04;0.03;2047.31;1
"y_hat[2206]";0.09;0;0.06;-0.02;0.06;0.1;0.13;0.2;2281.38;1
"y_hat[2207]";-0.36;0;0.06;-0.49;-0.41;-0.36;-0.32;-0.24;1064.25;1
"y_hat[2208]";-0.18;0;0.06;-0.3;-0.22;-0.18;-0.14;-0.07;1762.11;1
"y_hat[2209]";0.38;0;0.06;0.27;0.34;0.38;0.42;0.49;1501.45;1
"y_hat[2210]";-0.31;0;0.06;-0.44;-0.35;-0.31;-0.27;-0.19;1490.67;1
"y_hat[2211]";-1.53;0;0.12;-1.77;-1.61;-1.53;-1.45;-1.29;2404.67;1
"y_hat[2212]";-0.51;0;0.08;-0.67;-0.57;-0.51;-0.45;-0.35;947.41;1
"y_hat[2213]";0.24;0;0.06;0.13;0.2;0.24;0.28;0.35;2116.44;1
"y_hat[2214]";-0.57;0;0.07;-0.71;-0.61;-0.56;-0.52;-0.44;925.99;1
"y_hat[2215]";-0.01;0;0.06;-0.13;-0.05;-0.01;0.03;0.1;2170.39;1
"y_hat[2216]";-0.14;0;0.06;-0.26;-0.18;-0.14;-0.1;-0.03;1918.29;1
"y_hat[2217]";-1.37;0;0.1;-1.58;-1.43;-1.37;-1.3;-1.16;3056.91;1
"y_hat[2218]";0.2;0;0.06;0.09;0.16;0.2;0.24;0.31;2201.96;1
"y_hat[2219]";-0.18;0;0.08;-0.33;-0.23;-0.18;-0.12;-0.03;1539.28;1
"y_hat[2220]";0.05;0;0.07;-0.09;0;0.05;0.1;0.19;1857.72;1
"y_hat[2221]";-0.34;0;0.06;-0.47;-0.38;-0.34;-0.29;-0.22;1092.91;1
"y_hat[2222]";0.33;0;0.06;0.22;0.29;0.33;0.37;0.44;1700.79;1
"y_hat[2223]";0.4;0;0.06;0.28;0.36;0.4;0.44;0.52;1715.47;1
"y_hat[2224]";-0.86;0;0.09;-1.03;-0.92;-0.86;-0.8;-0.69;993.31;1
"y_hat[2225]";-0.71;0;0.09;-0.88;-0.77;-0.71;-0.66;-0.55;932.63;1
"y_hat[2226]";0.28;0;0.06;0.15;0.23;0.28;0.32;0.4;2023.67;1
"y_hat[2227]";-0.12;0;0.08;-0.26;-0.17;-0.12;-0.06;0.03;1610.8;1
"y_hat[2228]";-0.01;0;0.06;-0.12;-0.04;-0.01;0.03;0.1;2177.09;1
"y_hat[2229]";0.14;0;0.06;0.03;0.1;0.14;0.18;0.25;2274.43;1
"y_hat[2230]";-0.68;0;0.07;-0.83;-0.73;-0.68;-0.63;-0.54;892.99;1
"y_hat[2231]";0.49;0;0.06;0.37;0.45;0.49;0.53;0.61;1254.94;1
"y_hat[2232]";0.41;0;0.06;0.29;0.37;0.41;0.45;0.52;1414.69;1
"y_hat[2233]";0.32;0;0.06;0.21;0.28;0.32;0.36;0.43;1729.72;1
"y_hat[2234]";-1.18;0;0.09;-1.36;-1.24;-1.18;-1.12;-1;1737.59;1
"y_hat[2235]";-1.27;0;0.1;-1.47;-1.34;-1.27;-1.21;-1.08;2771.3;1
"y_hat[2236]";-0.52;0;0.07;-0.66;-0.57;-0.52;-0.47;-0.39;946.23;1
"y_hat[2237]";-0.04;0;0.06;-0.16;-0.08;-0.04;-0.01;0.06;2111.41;1
"y_hat[2238]";0.43;0;0.06;0.32;0.39;0.43;0.47;0.55;1323.71;1
"y_hat[2239]";-0.31;0;0.06;-0.43;-0.35;-0.3;-0.26;-0.19;1500.8;1
"y_hat[2240]";-0.35;0;0.08;-0.51;-0.41;-0.35;-0.29;-0.19;1029.18;1
"y_hat[2241]";0.1;0;0.06;-0.01;0.07;0.11;0.14;0.21;2283.2;1
"y_hat[2242]";-0.26;0;0.06;-0.38;-0.3;-0.26;-0.22;-0.14;1589.92;1
"y_hat[2243]";-1.15;0;0.09;-1.33;-1.21;-1.15;-1.09;-0.97;1413.75;1
"y_hat[2244]";-1.14;0;0.09;-1.32;-1.2;-1.14;-1.08;-0.96;1393.65;1
"y_hat[2245]";-1.26;0;0.1;-1.45;-1.32;-1.26;-1.2;-1.07;2748.54;1
"y_hat[2246]";-0.11;0;0.06;-0.23;-0.15;-0.11;-0.07;0;1971.32;1
"y_hat[2247]";-0.3;0;0.06;-0.42;-0.34;-0.3;-0.26;-0.18;1511.19;1
"y_hat[2248]";-0.97;0;0.09;-1.15;-1.03;-0.97;-0.92;-0.81;1099.27;1
"y_hat[2249]";-0.09;0;0.08;-0.23;-0.14;-0.09;-0.04;0.05;1644.54;1
"y_hat[2250]";0.25;0;0.06;0.14;0.21;0.25;0.29;0.36;2093.5;1
"y_hat[2251]";-0.14;0;0.06;-0.26;-0.18;-0.13;-0.1;-0.03;1922.25;1
"y_hat[2252]";-0.68;0;0.09;-0.84;-0.74;-0.68;-0.62;-0.51;928.26;1
"y_hat[2253]";-0.19;0;0.08;-0.34;-0.25;-0.19;-0.14;-0.04;1524.95;1
"y_hat[2254]";0.1;0;0.06;-0.01;0.07;0.1;0.14;0.21;2283.07;1
"y_hat[2255]";-0.1;0;0.08;-0.25;-0.16;-0.1;-0.05;0.04;1627.74;1
"y_hat[2256]";-0.25;0;0.06;-0.38;-0.3;-0.25;-0.21;-0.14;1598.52;1
"y_hat[2257]";0.26;0;0.06;0.14;0.22;0.26;0.3;0.37;2004.37;1
"y_hat[2258]";0.49;0;0.06;0.37;0.44;0.49;0.53;0.61;1265.74;1
"y_hat[2259]";-0.06;0;0.07;-0.2;-0.11;-0.06;-0.01;0.09;1691.24;1
"y_hat[2260]";-0.47;0;0.08;-0.64;-0.53;-0.47;-0.42;-0.31;960.35;1
"y_hat[2261]";0.1;0;0.06;-0.01;0.06;0.1;0.14;0.21;2282.69;1
"y_hat[2262]";0.39;0;0.06;0.27;0.35;0.39;0.43;0.51;1753.59;1
"y_hat[2263]";-0.4;0;0.08;-0.56;-0.46;-0.4;-0.34;-0.24;997.13;1
"y_hat[2264]";0.43;0;0.06;0.31;0.39;0.43;0.47;0.55;1601.06;1
"y_hat[2265]";-0.43;0;0.08;-0.59;-0.49;-0.43;-0.37;-0.27;981.57;1
"y_hat[2266]";0.38;0;0.06;0.27;0.34;0.38;0.42;0.49;1511.76;1
"y_hat[2267]";0.13;0;0.06;0.01;0.09;0.13;0.17;0.24;2279.74;1
"y_hat[2268]";-0.34;0;0.06;-0.47;-0.39;-0.34;-0.3;-0.22;1086.11;1
"y_hat[2269]";-1.47;0;0.11;-1.7;-1.55;-1.47;-1.4;-1.25;2599.53;1
"y_hat[2270]";0.03;0;0.06;-0.09;-0.01;0.03;0.06;0.13;2225;1
"y_hat[2271]";0.18;0;0.06;0.06;0.14;0.18;0.21;0.29;2238.8;1
"y_hat[2272]";-0.29;0;0.06;-0.42;-0.33;-0.29;-0.25;-0.18;1526.66;1
"y_hat[2273]";-0.26;0;0.08;-0.41;-0.31;-0.25;-0.2;-0.1;1400.65;1
"y_hat[2274]";0.12;0;0.06;0.01;0.09;0.12;0.16;0.23;2281.7;1
"y_hat[2275]";-0.38;0;0.07;-0.51;-0.43;-0.38;-0.34;-0.26;1046.09;1
"y_hat[2276]";-1.49;0;0.12;-1.73;-1.57;-1.49;-1.42;-1.26;2537.69;1
"y_hat[2277]";-1.32;0;0.1;-1.52;-1.39;-1.32;-1.26;-1.13;2828.07;1
"y_hat[2278]";-0.08;0;0.06;-0.19;-0.12;-0.08;-0.04;0.03;2047.14;1
"y_hat[2279]";-0.21;0;0.06;-0.33;-0.25;-0.21;-0.17;-0.1;1690.49;1
"y_hat[2280]";0.2;0;0.06;0.09;0.16;0.2;0.24;0.31;2206.09;1
"y_hat[2281]";-0.6;0;0.07;-0.75;-0.65;-0.6;-0.55;-0.47;913.03;1
"y_hat[2282]";-0.33;0;0.08;-0.49;-0.39;-0.33;-0.28;-0.18;1041.31;1
"y_hat[2283]";-0.08;0;0.06;-0.19;-0.11;-0.07;-0.04;0.03;2050.96;1
"y_hat[2284]";0;0;0.06;-0.11;-0.03;0;0.04;0.11;2194.26;1
"y_hat[2285]";-0.22;0;0.06;-0.34;-0.26;-0.22;-0.18;-0.11;1668.13;1
"y_hat[2286]";-1.77;0;0.16;-2.1;-1.88;-1.77;-1.67;-1.45;1639.1;1
"y_hat[2287]";-0.65;0;0.09;-0.82;-0.71;-0.65;-0.59;-0.48;926.61;1
"y_hat[2288]";0.34;0;0.06;0.23;0.31;0.34;0.38;0.46;1636.07;1
"y_hat[2289]";-0.69;0;0.07;-0.85;-0.74;-0.69;-0.64;-0.56;890.45;1
"y_hat[2290]";-1.69;0;0.15;-1.98;-1.78;-1.69;-1.59;-1.4;1885.32;1
"y_hat[2291]";0.4;0;0.06;0.28;0.36;0.4;0.45;0.53;1706.54;1
"y_hat[2292]";0.4;0;0.06;0.29;0.36;0.41;0.45;0.52;1419.17;1
"y_hat[2293]";0.17;0;0.06;0.06;0.13;0.17;0.21;0.28;2246.13;1
"y_hat[2294]";0.24;0;0.07;0.11;0.2;0.24;0.29;0.37;2047.3;1
"y_hat[2295]";-0.17;0;0.08;-0.32;-0.23;-0.17;-0.12;-0.03;1543.22;1
"y_hat[2296]";0.33;0;0.06;0.22;0.29;0.33;0.37;0.44;1685.27;1
"y_hat[2297]";0.43;0;0.06;0.32;0.39;0.43;0.47;0.55;1331.45;1
"y_hat[2298]";-0.01;0;0.06;-0.13;-0.05;-0.01;0.03;0.1;2173.2;1
"y_hat[2299]";0.3;0;0.06;0.19;0.27;0.3;0.34;0.41;1792.85;1
"y_hat[2300]";-0.21;0;0.06;-0.33;-0.25;-0.2;-0.16;-0.09;1705.84;1
"y_hat[2301]";0.13;0;0.07;-0.01;0.08;0.13;0.18;0.26;1972.14;1
"y_hat[2302]";-1.37;0;0.1;-1.58;-1.44;-1.37;-1.3;-1.17;3052.15;1
"y_hat[2303]";0.08;0;0.06;-0.04;0.04;0.08;0.12;0.19;2275.56;1
"y_hat[2304]";0.08;0;0.06;-0.04;0.04;0.08;0.12;0.19;2275.56;1
"y_hat[2305]";-1.02;0;0.09;-1.2;-1.08;-1.02;-0.96;-0.85;1166.95;1
