"shore";"ref_ecotype";"distAlongPath";"length_mm";"test_sex";"dur_mean";"dur_max";"mountYN";"size_ratio";"size_ratio2";"log_male";"log_female";"shape";"y_rep";"y_rep_se";"preds";"uci_preds";"lci_preds";"y_preds"
"CZB";"crab";105.4450662;10.95121727;"male";NA;NA;0;0.066138226;0.004374265;2.393450616;2.459588842;-0.000261902;0.55875;0.00785191202864795;0.573;0.599;0.546;0
"CZB";"crab";105.4450662;10.95121727;"male";NA;NA;0;0.140246198;0.019668996;2.393450616;2.533696814;-0.000261902;0.61475;0.00780347876673033;0.598;0.625;0.571;0
"CZB";"crab";105.4555385;10.63764982;"female";NA;NA;0;0.022593772;0.000510479;2.341805806;2.364399578;0.084468646;0.54425;0.00833769098518206;0.553;0.578;0.527;1
"CZB";"crab";105.4555385;10.63764982;"female";NA;NA;0;-0.161329066;0.026027068;2.525728644;2.364399578;0.084468646;0.4255;0.00781842179917772;0.43;0.46;0.4;0
"CZB";"wave";105.4555385;10.63764982;"female";NA;NA;0;0.929315053;0.863626467;1.435084525;2.364399578;0.084468646;0.3585;0.00758345664612622;0.364;0.403;0.327;0
"CZB";"wave";105.4555385;10.63764982;"female";NA;NA;0;0.735159038;0.540458811;1.62924054;2.364399578;0.084468646;0.4945;0.00790620417875285;0.483;0.52;0.446;0
"CZA";"crab";105.5094821;5.226910316;"male";85;85;1;0.745891462;0.556354073;1.653820342;2.399711804;-0.033915148;0.48275;0.00790197568206331;0.477;0.514;0.439;1
"CZB";"crab";105.673239;11.47296382;"female";52;52;1;0.288231092;0.083077162;2.151762203;2.439993295;0.022395177;0.626;0.00775021374008352;0.62;0.649;0.593;0
"CZB";"crab";105.673239;11.47296382;"female";5;5;1;0.127457871;0.016245509;2.312535424;2.439993295;0.022395177;0.60925;0.00797633619541544;0.595;0.621;0.568;0
"CZB";"wave";105.673239;11.47296382;"female";9;9;1;0.871377377;0.759298534;1.568615918;2.439993295;0.022395177;0.4055;0.00776418109828923;0.4;0.44;0.362;1
"CZB";"wave";105.673239;11.47296382;"female";NA;NA;0;0.810752756;0.657320031;1.62924054;2.439993295;0.022395177;0.42425;0.00801503107895369;0.438;0.477;0.4;1
"CZB";"wave";105.7143166;10.29503847;"male";NA;NA;0;-0.663955257;0.440836583;2.331662077;1.667706821;0.067710824;0.07125;0.00406786138518292;0.071;0.091;0.054;0
"CZB";"wave";105.7143166;10.29503847;"male";NA;NA;0;-0.429554551;0.184517112;2.331662077;1.902107526;0.067710824;0.2085;0.0064239593953868;0.202;0.233;0.173;0
"CZB";"crab";105.7143166;10.29503847;"male";18;26;1;0.26359263;0.069481074;2.331662077;2.595254707;0.067710824;0.62575;0.00771352486888825;0.619;0.647;0.592;1
"CZB";"crab";106.0952166;12.46318067;"female";60.5;111;1;0.080431716;0.006469261;2.442347035;2.522778751;0.030369074;0.58175;0.00781418905696375;0.578;0.605;0.552;1
"CZB";"crab";106.1057912;12.05938528;"female";67;67;1;0.03883812;0.0015084;2.451005098;2.489843218;0.036269183;0.5535;0.00797369377425795;0.561;0.586;0.534;0
"CZB";"crab";106.1057912;12.05938528;"female";131;131;1;-0.019756044;0.000390301;2.509599262;2.489843218;0.036269183;0.524;0.00836177213140782;0.53;0.556;0.503;1
"CZB";"wave";106.1057912;12.05938528;"female";NA;NA;0;1.39123093;1.935523499;1.098612289;2.489843218;0.036269183;0.14125;0.005764132351305;0.146;0.191;0.109;1
"CZB";"wave";106.1057912;12.05938528;"female";NA;NA;0;1.23708025;1.530367544;1.252762968;2.489843218;0.036269183;0.199;0.00631345507061959;0.199;0.234;0.168;0
"CZC";"wave";106.1788188;10.56688906;"male";NA;NA;0;-0.329577191;0.108621125;2.357725439;2.028148247;0.050578293;0.28025;0.00710211900763425;0.285;0.317;0.252;1
"CZC";"crab";106.1788188;10.56688906;"male";NA;NA;0;-0.015919633;0.000253435;2.357725439;2.341805806;0.050578293;0.525;0.00796092161933147;0.532;0.558;0.505;0
"CZC";"crab";106.1788188;10.56688906;"male";26;26;1;0.04921967;0.002422576;2.357725439;2.406945108;0.050578293;0.56325;0.00791938770102624;0.565;0.591;0.539;1
"CZC";"wave";106.2436223;9.843566721;"male";NA;NA;0;-0.900523756;0.810943035;2.286818117;1.386294361;0.085195256;0.02025;0.00222738067720143;0.02;0.033;0.011;0
"CZC";"crab";106.2436223;9.843566721;"male";6;10;1;0.155528918;0.024189244;2.286818117;2.442347035;0.085195256;0.60525;0.00784848629140458;0.602;0.629;0.575;1
"CZC";"crab";106.2436223;9.843566721;"male";6;6;1;0.246878697;0.060949091;2.286818117;2.533696814;0.085195256;0.62;0.00797594607699217;0.618;0.646;0.591;1
"CZC";"wave";106.2691235;9.763137269;"male";NA;NA;0;-0.774536393;0.599906625;2.27861379;1.504077397;0.051441759;0.038;0.00306637525701293;0.04;0.056;0.027;0
"CZC";"crab";106.2691235;9.763137269;"male";68;68;1;0.072761467;0.005294231;2.27861379;2.351375257;0.051441759;0.5715;0.00788379177307319;0.575;0.601;0.549;1
"CZC";"crab";106.2691235;9.763137269;"male";4.5;6;1;0.163733245;0.026808576;2.27861379;2.442347035;0.051441759;0.59625;0.00775880365349797;0.604;0.631;0.577;1
"CZC";"wave";106.2733509;9.856400552;"male";NA;NA;0;-0.78404365;0.614724444;2.288121046;1.504077397;0.090149088;0.04075;0.00313077962527758;0.038;0.053;0.025;0
"CZC";"wave";106.2733509;9.856400552;"male";NA;NA;0;-0.259972799;0.067585856;2.288121046;2.028148247;0.090149088;0.3585;0.00758345664612622;0.346;0.378;0.314;0
"CZC";"crab";106.2733509;9.856400552;"male";34;34;1;0.245575768;0.060307458;2.288121046;2.533696814;0.090149088;0.62;0.00805891598492631;0.618;0.645;0.59;1
"CZC";"crab";106.2733509;9.856400552;"female";NA;NA;0;0.39608834;0.156885973;2.208274414;2.604362753;0.048642774;0.606;0.00772696101204221;0.613;0.641;0.585;1
"CZC";"crab";106.2733509;13.52260532;"female";125;125;1;0.136263222;0.018567666;2.468099531;2.604362753;0.048642774;0.591;0.00777462932976897;0.597;0.624;0.57;1
"CZC";"wave";106.2733509;13.52260532;"female";1;1;1;1.472960642;2.169613052;1.131402111;2.604362753;0.048642774;0.127;0.0053271136818059;0.125;0.178;0.085;0
"CZC";"wave";106.2733509;13.52260532;"female";NA;NA;0;1.472960642;2.169613052;1.131402111;2.604362753;0.048642774;0.126;0.00524765514026196;0.125;0.178;0.085;0
"CZC";"crab";106.2733509;13.52260532;"male";26;42;1;0.372138491;0.138487056;2.288121046;2.660259537;0.090149088;0.60475;0.00825806969544561;0.616;0.645;0.588;1
"CZC";"crab";106.3152716;16.83528793;"female";NA;NA;0;0.626252578;0.392192292;2.197224577;2.823477156;0.05579741;0.5545;0.00794208597927809;0.54;0.573;0.506;0
"CZC";"crab";106.3152716;16.83528793;"female";NA;NA;0;0.54109477;0.29278355;2.282382386;2.823477156;0.05579741;0.57225;0.00782370033594952;0.575;0.605;0.545;1
"CZC";"wave";106.3152716;16.83528793;"female";NA;NA;0;1.488476089;2.215561067;1.335001067;2.823477156;0.05579741;0.125;0.00522977892906686;0.122;0.176;0.081;0
"CZC";"wave";106.3152716;16.83528793;"female";NA;NA;0;1.083010981;1.172912784;1.740466175;2.823477156;0.05579741;0.289;0.00716816543119034;0.273;0.309;0.24;0
"CZC";"crab";106.401285;12.26002627;"female";NA;NA;0;0.532263047;0.283303951;1.974081026;2.506344073;0.057680904;0.58325;0.00779631675945465;0.578;0.608;0.548;1
"CZC";"wave";106.401285;12.26002627;"female";NA;NA;0;0.958781565;0.919262088;1.547562509;2.506344073;0.057680904;0.34625;0.00760042777672778;0.346;0.385;0.309;0
"CZC";"wave";106.401285;12.26002627;"female";2;2;1;0.917108868;0.841088676;1.589235205;2.506344073;0.057680904;0.36325;0.00760521657842834;0.372;0.411;0.334;1
"CZC";"crab";106.4333617;13.926108;"female";39.5;65;1;0.321229928;0.103188667;2.312535424;2.633765352;0.092630303;0.6215;0.00767090735633126;0.62;0.649;0.592;1
"CZC";"crab";106.4333617;13.926108;"female";38;38;1;0.217851573;0.047459308;2.415913778;2.633765352;0.092630303;0.61175;0.00783982649534277;0.615;0.642;0.587;0
"CZC";"wave";106.4333617;13.926108;"female";NA;NA;0;1.50236324;2.257095306;1.131402111;2.633765352;0.092630303;0.12275;0.00567451528528955;0.119;0.175;0.078;0
"CZC";"wave";106.4333617;13.926108;"female";NA;NA;0;1.129687955;1.276194876;1.504077397;2.633765352;0.092630303;0.24825;0.00773783873914533;0.249;0.283;0.217;0
"CZB";"wave";106.4436682;9.933243217;"male";NA;NA;0;-0.727271115;0.528923274;2.295887033;1.568615918;0.063654487;0.0525;0.00354155508813491;0.051;0.069;0.037;0
"CZB";"wave";106.4436682;9.933243217;"male";NA;NA;0;-0.647228407;0.418904611;2.295887033;1.648658626;0.063654487;0.0805;0.00444017878213159;0.077;0.098;0.059;0
"CZB";"crab";106.4436682;9.933243217;"male";55;55;1;0.045918773;0.002108534;2.295887033;2.341805806;0.063654487;0.5555;0.00797673827064791;0.564;0.59;0.538;1
"CZB";"crab";106.4436682;9.933243217;"male";5.5;8;1;0.092875757;0.008625906;2.295887033;2.388762789;0.063654487;0.5905;0.00777608863044893;0.583;0.609;0.557;0
"CZB";"wave";106.5068318;10.33441489;"male";10;10;1;-0.543720108;0.295631556;2.335479577;1.791759469;0.012402356;0.12675;0.00542075450871428;0.126;0.151;0.103;0
"CZB";"wave";106.5068318;10.33441489;"male";NA;NA;0;-0.494929944;0.244955649;2.335479577;1.840549633;0.012402356;0.1565;0.00574544950787246;0.156;0.184;0.13;0
"CZB";"crab";106.5068318;10.33441489;"male";NA;NA;0;0.089323149;0.007978625;2.335479577;2.424802726;0.012402356;0.571;0.00782656142670212;0.582;0.608;0.555;1
"CZB";"crab";106.5068318;10.33441489;"male";28;28;1;0.296409263;0.087858451;2.335479577;2.63188884;0.012402356;0.62425;0.0076586649072825;0.62;0.649;0.593;1
"CZB";"crab";106.6119046;11.48131639;"female";74;74;1;0.007107697;5.05e-05;2.433613355;2.440721052;0.032585527;0.551;0.00786544444415419;0.545;0.57;0.518;1
"CZB";"crab";106.6119046;11.48131639;"female";NA;NA;0;-0.060714899;0.003686299;2.501435952;2.440721052;0.032585527;0.50625;0.00790606481381288;0.505;0.531;0.477;1
"CZB";"wave";106.6119046;11.48131639;"female";NA;NA;0;0.872105135;0.760567366;1.568615918;2.440721052;0.032585527;0.4055;0.00781334080914785;0.4;0.439;0.362;1
"CZB";"crab";106.6748098;10.46731686;"female";27;27;1;0.016113827;0.000259655;2.332143895;2.348257723;0.076267873;0.55125;0.00815605438017021;0.549;0.575;0.523;1
"CZA";"crab";106.7202399;8.959088716;"female";NA;NA;0;-0.211570231;0.044761963;2.404238747;2.192668516;0.006038187;0.383;0.00768716613133752;0.388;0.419;0.356;1
"CZC";"crab";106.8831683;10.27597678;"female";33;33;1;0.017273396;0.00029837;2.312535424;2.32980882;0.064781277;0.54425;0.00787565812314871;0.55;0.576;0.524;1
"CZC";"wave";106.8831683;10.27597678;"female";7;7;1;0.782246311;0.611909291;1.547562509;2.32980882;0.064781277;0.46575;0.00813324857333331;0.455;0.494;0.417;0
"CZC";"wave";106.8831683;10.27597678;"female";5.5;6;1;0.681150194;0.463965587;1.648658626;2.32980882;0.064781277;0.535;0.007889407215031;0.513;0.548;0.477;1
"CZC";"wave";106.9781479;10.65894034;"male";NA;NA;0;-0.525849375;0.276517565;2.366399009;1.840549633;0.073595542;0.134;0.00538685943418249;0.136;0.163;0.112;0
"CZC";"wave";106.9781479;10.65894034;"male";NA;NA;0;-0.406304224;0.165083123;2.366399009;1.960094784;0.073595542;0.21825;0.00654321727499684;0.22;0.252;0.19;0
"CZC";"crab";106.9781479;10.65894034;"male";60;60;1;0.075948027;0.005768103;2.366399009;2.442347035;0.073595542;0.57425;0.00781901647457386;0.577;0.603;0.55;1
"CZC";"crab";106.9781479;10.65894034;"male";6;6;1;0.151297464;0.022890923;2.366399009;2.517696473;0.073595542;0.604;0.00796206176400648;0.601;0.628;0.574;1
"CZD";"wave";107.1321897;11.59437995;"male";NA;NA;0;-0.383657734;0.147193257;2.450520494;2.066862759;0.066013195;0.244;0.00679172525084538;0.239;0.271;0.208;0
"CZC";"wave";107.2130277;11.66442103;"male";NA;NA;0;-1.121542204;1.257856916;2.456543271;1.335001067;0.073112188;0.0075;0.00136433238278386;0.006;0.016;0.002;0
"CZC";"wave";107.2130277;11.66442103;"male";NA;NA;0;-1.045556297;1.093187971;2.456543271;1.410986974;0.073112188;0.00925;0.00151383033909811;0.009;0.02;0.004;0
"CZC";"crab";107.2130277;11.66442103;"male";92;92;1;-0.022929916;0.000525781;2.456543271;2.433613355;0.073112188;0.505;0.00829782870334867;0.528;0.554;0.501;0
"CZC";"crab";107.2130277;11.66442103;"male";NA;NA;0;0.01155626;0.000133547;2.456543271;2.468099531;0.073112188;0.55275;0.00787433457977625;0.547;0.573;0.521;1
"CZA";"crab";107.4636512;7.688516341;"female";NA;NA;0;-0.596468266;0.355774392;2.636196097;2.039727831;-0.036303576;0.09725;0.00468546665492815;0.099;0.122;0.078;0
"CZB";"wave";107.4724194;9.595144025;"male";NA;NA;0;-0.672021935;0.451613481;2.26125714;1.589235205;-0.003528612;0.07325;0.00412011567960213;0.068;0.088;0.052;1
"CZB";"wave";107.4724194;9.595144025;"male";NA;NA;0;-0.420707506;0.176994806;2.26125714;1.840549633;-0.003528612;0.21875;0.00671073194806051;0.209;0.24;0.18;0
"CZB";"crab";107.4724194;9.595144025;"male";61;61;1;0.090118117;0.008121275;2.26125714;2.351375257;-0.003528612;0.58925;0.00779106213719345;0.582;0.608;0.556;0
"CZB";"crab";107.4724194;9.595144025;"male";2;2;1;0.326506895;0.106606753;2.26125714;2.587764035;-0.003528612;0.60975;0.00771385832625732;0.62;0.648;0.592;1
"CZB";"crab";107.6624828;13.03201132;"female";3;3;1;0.206554739;0.04266486;2.360854001;2.56740874;0.033264683;0.62025;0.00767461460285307;0.613;0.64;0.585;0
"CZB";"crab";107.6624828;13.03201132;"female";NA;NA;0;0.099309208;0.009862319;2.468099531;2.56740874;0.033264683;0.58725;0.00778537169171097;0.585;0.612;0.559;1
"CZB";"wave";107.6624828;13.03201132;"female";4;4;1;1.108793717;1.229423507;1.458615023;2.56740874;0.033264683;0.265;0.00697977549015659;0.259;0.294;0.228;0
"CZB";"wave";107.7800603;11.83713128;"male";NA;NA;0;-0.882006104;0.777934768;2.47124131;1.589235205;0.053734179;0.0215;0.00229363307618547;0.022;0.036;0.013;0
"CZB";"wave";107.7800603;11.83713128;"male";NA;NA;0;-0.67948184;0.461695571;2.47124131;1.791759469;0.053734179;0.06675;0.00394699607632255;0.065;0.085;0.049;0
"CZB";"crab";107.7800603;11.83713128;"male";NA;NA;0;-0.037627954;0.001415863;2.47124131;2.433613355;0.053734179;0.51075;0.00790485490428284;0.519;0.545;0.492;0
"CZB";"crab";107.7800603;11.83713128;"male";NA;NA;0;0.005297091;2.81e-05;2.47124131;2.4765384;0.053734179;0.55;0.00786704980397064;0.544;0.569;0.517;0
"CZB";"wave";107.8380441;11.56111086;"male";NA;NA;0;-0.879031036;0.772695562;2.447646954;1.568615918;0.027710541;0.02325;0.00242915257977668;0.023;0.036;0.013;0
"CZB";"crab";107.8380441;11.56111086;"male";4;4;1;0.061952309;0.003838089;2.447646954;2.509599262;0.027710541;0.56075;0.00796437199863816;0.571;0.597;0.545;1
"CZB";"crab";107.8380441;11.56111086;"male";41.5;81;1;0.280205875;0.078515332;2.447646954;2.727852828;0.027710541;0.62075;0.00767265122165685;0.62;0.648;0.592;1
"CZB";"crab";107.8572455;11.1844751;"female";NA;NA;0;0.053672664;0.002880755;2.360854001;2.414526665;0.068371698;0.57425;0.00781901647457386;0.567;0.593;0.541;1
"CZB";"crab";107.8572455;11.1844751;"female";NA;NA;0;-0.001387113;1.92e-06;2.415913778;2.414526665;0.068371698;0.53725;0.00788470998438652;0.54;0.566;0.513;1
"CZB";"wave";107.8572455;11.1844751;"female";63;63;1;0.691760067;0.478531991;1.722766598;2.414526665;0.068371698;0.514;0.00790358252023496;0.507;0.542;0.471;0
"CZC";"wave";107.9358078;11.11688087;"male";NA;NA;0;-0.650606835;0.423289253;2.408464752;1.757857918;0.043456722;0.07375;0.0041670334086581;0.076;0.096;0.058;0
"CZC";"wave";107.9358078;11.11688087;"male";4.5;8;1;-0.256702549;0.065896199;2.408464752;2.151762203;0.043456722;0.33725;0.00747610074809047;0.349;0.381;0.317;0
"CZC";"crab";107.9358078;11.11688087;"male";35;35;1;0.05112409;0.002613673;2.408464752;2.459588842;0.043456722;0.558;0.00804833723773317;0.566;0.592;0.54;0
"CZC";"crab";107.9358078;11.11688087;"male";64;64;1;0.265683897;0.070587933;2.408464752;2.674148649;0.043456722;0.62725;0.00765247545062922;0.619;0.647;0.592;0
"CZC";"crab";107.9687851;12.05645708;"male";32;32;1;-0.138225117;0.019106183;2.489600374;2.351375257;0.07297047;0.442;0.00785330622124536;0.449;0.478;0.419;0
"CZC";"crab";107.9687851;12.05645708;"male";49;49;1;0.067626938;0.004573403;2.489600374;2.557227311;0.07297047;0.56625;0.00783696936941981;0.573;0.599;0.547;0
"CZB";"crab";108.0782581;13.88245356;"female";18;18;1;0.188278674;0.035448859;2.442347035;2.630625709;0.008742952;0.59825;0.00778021941424709;0.61;0.637;0.582;0
"CZB";"crab";108.0782581;13.88245356;"female";15;27;1;0.154087309;0.023742899;2.4765384;2.630625709;0.008742952;0.602;0.00774041203648899;0.602;0.629;0.575;0
"CZB";"wave";108.0782581;13.88245356;"female";NA;NA;0;1.172010686;1.373609049;1.458615023;2.630625709;0.008742952;0.225;0.00660338179744218;0.228;0.262;0.197;0
"CZB";"wave";108.0782581;13.88245356;"female";NA;NA;0;1.126548312;1.2691111;1.504077397;2.630625709;0.008742952;0.2495;0.00684281692988231;0.25;0.284;0.219;0
"CZD";"wave";108.1982206;9.951206726;"male";NA;NA;0;-0.862609298;0.7440948;2.297693823;1.435084525;0.030373901;0.02675;0.0025782116968596;0.025;0.039;0.015;0
"CZD";"crab";108.1982206;9.951206726;"male";NA;NA;0;0.135919533;0.018474119;2.297693823;2.433613355;0.030373901;0.59425;0.00776494094967811;0.597;0.624;0.57;1
"CZD";"wave";108.2645764;10.06555307;"male";NA;NA;0;-1.085343576;1.177970678;2.309119007;1.223775432;0.071071323;0.0115;0.00171821612961538;0.007;0.018;0.003;0
"CZD";"wave";108.2645764;10.06555307;"male";NA;NA;0;-0.641412187;0.411409593;2.309119007;1.667706821;0.071071323;0.0835;0.0043745538835886;0.079;0.1;0.061;0
"CZD";"crab";108.2645764;10.06555307;"male";NA;NA;0;0.167419393;0.028029253;2.309119007;2.4765384;0.071071323;0.59375;0.00776645439235029;0.605;0.632;0.578;1
"CZB";"wave";108.2898152;11.15626927;"male";11;11;1;-0.864439098;0.747254953;2.412001606;1.547562509;0.014756807;0.0225;0.00241945895258044;0.024;0.038;0.015;0
"CZB";"wave";108.2898152;11.15626927;"male";NA;NA;0;-0.802563694;0.644108483;2.412001606;1.609437912;0.014756807;0.03525;0.002916159352872;0.034;0.049;0.022;0
"CZB";"crab";108.2898152;11.15626927;"male";NA;NA;0;-0.671535431;0.450959836;2.412001606;1.740466175;0.014756807;0.0675;0.00396735081233271;0.068;0.088;0.052;0
"CZB";"crab";108.2898152;11.15626927;"male";30.66666667;52;1;0.2552266;0.065140618;2.412001606;2.667228207;0.014756807;0.614;0.00769842947971296;0.618;0.646;0.591;0
"CZB";"crab";108.5675376;10.77895474;"female";NA;NA;0;0.261340083;0.068298639;2.116255515;2.377595598;0.016309019;0.6205;0.00767363399340014;0.619;0.647;0.592;1
"CZB";"crab";108.5675376;10.77895474;"female";NA;NA;0;0.191544321;0.036689227;2.186051277;2.377595598;0.016309019;0.60125;0.00778440716294398;0.61;0.637;0.583;1
"CZB";"wave";108.5675376;10.77895474;"female";NA;NA;0;0.851539294;0.72511917;1.526056303;2.377595598;0.016309019;0.4055;0.00776418109828923;0.413;0.452;0.374;0
"CZB";"wave";108.6207375;9.639335659;"male";NA;NA;0;-0.474092722;0.224763909;2.265852191;1.791759469;-0.013956348;0.175;0.00607575728389844;0.17;0.199;0.143;1
"CZB";"wave";108.6207375;9.639335659;"male";41.5;67;1;-0.161718037;0.026152723;2.265852191;2.104134154;-0.013956348;0.4525;0.00808131680720757;0.43;0.46;0.4;1
"CZB";"crab";108.6207375;9.639335659;"male";28;48;1;0.306760039;0.094101722;2.265852191;2.57261223;-0.013956348;0.60425;0.00773291237881722;0.62;0.649;0.593;1
"CZB";"crab";108.6207375;9.639335659;"male";26.33333333;49;1;0.42877499;0.183847992;2.265852191;2.694627181;-0.013956348;0.59175;0.00784782945147696;0.607;0.636;0.579;0
"CZB";"crab";108.6657609;12.38212421;"female";85;85;1;0.065248738;0.004257398;2.451005098;2.516253837;0.05176574;0.5605;0.00784858825422739;0.572;0.598;0.546;0
"CZB";"wave";108.6657609;12.38212421;"female";NA;NA;0;0.968691328;0.938362889;1.547562509;2.516253837;0.05176574;0.351;0.00754744930408608;0.34;0.378;0.304;1
"CZA";"wave";108.7017235;5.250794884;"male";NA;NA;0;-0.167725095;0.028131708;1.658379472;1.490654376;-0.089079225;0.43;0.00782881361258813;0.425;0.455;0.395;1
"CZB";"wave";108.7978009;11.0869604;"male";NA;NA;0;-0.901692282;0.813048972;2.405769679;1.504077397;0.065027984;0.0225;0.00239240167590123;0.02;0.033;0.011;0
"CZB";"crab";108.7978009;11.0869604;"male";3;3;1;-0.083381959;0.006952551;2.405769679;2.32238772;0.065027984;0.49225;0.00797134742900926;0.489;0.517;0.462;0
"CZB";"crab";108.7978009;11.0869604;"male";36;60;1;0.135832314;0.018450418;2.405769679;2.541601993;0.065027984;0.594;0.00784533969525104;0.597;0.624;0.57;0
"CZD";"crab";109.0544345;9.979721889;"male";NA;NA;0;0.088207566;0.007780575;2.300555223;2.388762789;0.038010817;0.58525;0.00782750570721089;0.581;0.607;0.555;0
"CZC";"wave";109.3869429;7.128179469;"male";25;25;1;0.037424132;0.001400566;1.964055868;2.00148;0.069342095;0.55875;0.00788532431678427;0.56;0.586;0.534;0
"CZC";"crab";109.3869429;7.128179469;"male";25;26;1;0.460746858;0.212287667;1.964055868;2.424802726;0.069342095;0.61175;0.00770667454763374;0.6;0.629;0.571;0
"CZC";"crab";109.3869429;7.128179469;"male";133;133;1;0.608556362;0.370340846;1.964055868;2.57261223;0.069342095;0.54075;0.00788037971617598;0.548;0.58;0.515;1
"CZB";"crab";109.6350714;13.03853238;"female";1;1;1;0.245521282;0.0602807;2.32238772;2.567909003;0.074418208;0.6245;0.0076576496001939;0.618;0.645;0.59;0
"CZB";"crab";109.6350714;13.03853238;"female";161;161;1;0.010681691;0.000114099;2.557227311;2.567909003;0.074418208;0.55625;0.00816684812675503;0.547;0.572;0.52;1
"CZB";"wave";109.6350714;13.03853238;"female";NA;NA;0;1.063831606;1.131737686;1.504077397;2.567909003;0.074418208;0.28425;0.0071327206100355;0.284;0.32;0.251;1
"CZB";"wave";109.6350714;13.03853238;"female";9;9;1;0.845142405;0.714265685;1.722766598;2.567909003;0.074418208;0.40675;0.00790860399751361;0.417;0.456;0.378;1
"CZB";"crab";109.796333;10.63622303;"female";NA;NA;0;-0.103834089;0.010781518;2.468099531;2.364265443;0.036238661;0.471;0.0078933723041285;0.475;0.502;0.447;1
"CZB";"crab";109.796333;10.63622303;"female";43.5;71;1;-0.112272958;0.012605217;2.4765384;2.364265443;0.036238661;0.47225;0.00795089526883358;0.468;0.496;0.44;0
"CZB";"wave";109.796333;10.63622303;"female";NA;NA;0;0.65951735;0.434963135;1.704748092;2.364265443;0.036238661;0.51525;0.00790300409612926;0.524;0.558;0.489;1
