snail_ID;ref_ecotype;ref_size;length_mm;thick_mean_mm;DistAlongPath;sex;dur_mean;dur_max;mountYNcontact;male_size;female_size;test_Pact;size_ratio;size_ratio2;log_male;log_female;Shape;shore;type;ref_Pact;both_Pactive;CS;SN_rock;SN_barnacle;SN_fucus;topo
CZC070;crab;9.8;6.732808196;0.152333333;151.0063164;male;54;54;1;6.732808196;9.8;0.983333333;0.375390064;0.1409177;1.906992322;2.282382386;-0.028724918;CZC;RNN;0.991666667;0.9875;9.950843046;1;-0.963763885;-1;1.161
CZC070;crab;10.4;6.732808196;0.152333333;151.0063164;male;129;129;1;6.732808196;10.4;0.966666667;0.434813484;0.189062766;1.906992322;2.341805806;-0.028724918;CZC;RNN;0.983333333;0.975;9.950843046;1;-0.963763885;-1;1.161
CZC070;wave;4.2;6.732808196;0.152333333;151.0063164;male;43;62;1;6.732808196;4.2;1;-0.471907797;0.222696969;1.906992322;1.435084525;-0.028724918;CZC;RNN;0.975;0.9875;9.950843046;1;-0.963763885;-1;1.161
CZD416;crab;10;10.14475083;0.435;151.034887;female;NA;NA;0;10;10.14475083;1;0.014371319;0.000206535;2.302585093;2.316956412;0.075170282;CZD;RNN;1;1;14.71462746;NA;NA;NA;NA
CZD416;crab;12.4;10.14475083;0.435;151.034887;female;NA;NA;0;12.4;10.14475083;1;-0.200740061;0.040296572;2.517696473;2.316956412;0.075170282;CZD;RNN;0.816666667;0.908333333;14.71462746;NA;NA;NA;NA
CZD416;wave;2.8;10.14475083;0.435;151.034887;female;NA;NA;0;2.8;10.14475083;1;1.287336995;1.657236539;1.029619417;2.316956412;0.075170282;CZD;RNN;1;1;14.71462746;NA;NA;NA;NA
CZD417;crab;11.3;11.18238758;0.343333333;151.1744885;female;NA;NA;0;11.3;11.18238758;1;-0.010462723;0.000109469;2.424802726;2.414340003;0.107139302;CZD;RNN;0.958333333;0.979166667;15.78662767;NA;NA;NA;NA
CZD417;wave;2.7;11.18238758;0.343333333;151.1744885;female;NA;NA;0;2.7;11.18238758;1;1.42108823;2.019491758;0.993251773;2.414340003;0.107139302;CZD;RNN;1;1;15.78662767;NA;NA;NA;NA
CZD417;wave;3.4;11.18238758;0.343333333;151.1744885;female;3;3;1;3.4;11.18238758;0.991666667;1.190564571;1.417443999;1.223775432;2.414340003;0.107139302;CZD;RNN;1;0.995833333;15.78662767;NA;NA;NA;NA
CZC077;crab;9.6;4.709924781;0.119333333;151.1752581;female;NA;NA;0;9.6;4.709924781;1;-0.712091161;0.507073821;2.261763098;1.549671938;-0.039008724;CZC;RNN;0.95;0.975;6.96025615;1;-0.928144577;-1;1.161
CZC077;crab;11.3;4.709924781;0.119333333;151.1752581;female;NA;NA;0;11.3;4.709924781;1;-0.875130788;0.765853896;2.424802726;1.549671938;-0.039008724;CZC;RNN;0.991666667;0.995833333;6.96025615;1;-0.928144577;-1;1.161
CZC077;wave;5;4.709924781;0.119333333;151.1752581;female;17;17;1;5;4.709924781;1;-0.059765975;0.003571972;1.609437912;1.549671938;-0.039008724;CZC;RNN;1;1;6.96025615;1;-0.928144577;-1;1.161
CZC079;crab;12;4.88721832;0.085333333;151.1752581;female;NA;NA;0;12;4.88721832;0.991666667;-0.898283359;0.806912993;2.48490665;1.586623291;-0.012756766;CZC;RNN;0.991666667;0.991666667;7.151421377;1;-0.927137272;-1;1.161
CZC079;wave;4;4.88721832;0.085333333;151.1752581;female;34.5;37;1;4;4.88721832;0.991666667;0.20032893;0.04013168;1.386294361;1.586623291;-0.012756766;CZC;RNN;0.983333333;0.9875;7.151421377;1;-0.927137272;-1;1.161
CZC079;wave;4.1;4.88721832;0.085333333;151.1752581;female;11;11;1;4.1;4.88721832;1;0.175636317;0.030848116;1.410986974;1.586623291;-0.012756766;CZC;RNN;1;1;7.151421377;1;-0.927137272;-1;1.161
CZD434;crab;8.9;13.05053508;0.578333333;151.2189091;female;NA;NA;0;8.9;13.05053508;1;0.382777858;0.146518889;2.186051277;2.568829135;0.045604113;CZD;RNF;1;1;18.45013412;NA;NA;NA;NA
CZD434;crab;9.9;13.05053508;0.578333333;151.2189091;female;NA;NA;0;9.9;13.05053508;0.958333333;0.276294378;0.076338583;2.292534757;2.568829135;0.045604113;CZD;RNF;0.933333333;0.945833333;18.45013412;NA;NA;NA;NA
CZD434;wave;2.8;13.05053508;0.578333333;151.2189091;female;NA;NA;0;2.8;13.05053508;1;1.539209718;2.369166556;1.029619417;2.568829135;0.045604113;CZD;RNF;1;1;18.45013412;NA;NA;NA;NA
CZD434;wave;3;13.05053508;0.578333333;151.2189091;female;NA;NA;0;3;13.05053508;1;1.470216847;2.161537576;1.098612289;2.568829135;0.045604113;CZD;RNF;0.975;0.9875;18.45013412;NA;NA;NA;NA
CZC078;crab;11.1;5.848143157;0.228666667;151.3424744;male;6.5;8;1;5.848143157;11.1;0.991666667;0.640820907;0.410651434;1.766124202;2.406945108;-0.047616916;CZC;RNN;0.991666667;0.991666667;8.988097595;1;-0.896037419;-1;1.161
CZC078;crab;12.6;5.848143157;0.228666667;151.3424744;male;10;10;1;5.848143157;12.6;0.991666667;0.767572612;0.589167715;1.766124202;2.533696814;-0.047616916;CZC;RNN;0.966666667;0.979166667;8.988097595;1;-0.896037419;-1;1.161
CZC078;wave;3.6;5.848143157;0.228666667;151.3424744;male;NA;NA;0;5.848143157;3.6;1;-0.485190356;0.235409682;1.766124202;1.280933845;-0.047616916;CZC;RNN;0.908333333;0.954166667;8.988097595;1;-0.896037419;-1;1.161
CZB309;crab;10;10.26184516;0.372333333;151.4479663;male;8;8;1;10.26184516;10;0.991666667;-0.025847571;0.000668097;2.328432664;2.302585093;0.041472772;CZB;RNN;0.991666667;0.991666667;14.29201018;0.750748884;-0.87815001;-0.87815001;1.434
CZB309;crab;10.9;10.26184516;0.372333333;151.4479663;male;52;52;1;10.26184516;10.9;0.991666667;0.060330126;0.003639724;2.328432664;2.388762789;0.041472772;CZB;RNN;0.875;0.933333333;14.29201018;0.750748884;-0.87815001;-0.87815001;1.434
CZB309;wave;4.9;10.26184516;0.372333333;151.4479663;male;NA;NA;0;10.26184516;4.9;0.991666667;-0.739197459;0.546412883;2.328432664;1.589235205;0.041472772;CZB;RNN;0.983333333;0.9875;14.29201018;0.750748884;-0.87815001;-0.87815001;1.434
CZB309;wave;7.5;10.26184516;0.372333333;151.4479663;male;NA;NA;0;10.26184516;7.5;0.958333333;-0.313529643;0.098300837;2.328432664;2.014903021;0.041472772;CZB;RNN;0.991666667;0.975;14.29201018;0.750748884;-0.87815001;-0.87815001;1.434
CZC081;crab;10.2;6.625601972;0.222;151.728734;female;NA;NA;0;10.2;6.625601972;1;-0.431446489;0.186146073;2.32238772;1.890941231;-0.058578942;CZC;RNN;1;1;10.3734174;1;-0.82555702;-1;1.161
CZC081;crab;11.8;6.625601972;0.222;151.728734;female;NA;NA;0;11.8;6.625601972;1;-0.5771583;0.333111703;2.468099531;1.890941231;-0.058578942;CZC;RNN;0.95;0.975;10.3734174;1;-0.82555702;-1;1.161
CZC081;wave;4.1;6.625601972;0.222;151.728734;female;3;3;1;4.1;6.625601972;1;0.479954258;0.23035609;1.410986974;1.890941231;-0.058578942;CZC;RNN;0.991666667;0.995833333;10.3734174;1;-0.82555702;-1;1.161
CZC080;crab;12.1;3.861329107;0.138333333;151.7562355;male;NA;NA;0;3.861329107;12.1;0.991666667;1.142194;1.304607134;1.351011452;2.493205453;-0.018575065;CZC;RNN;0.95;0.970833333;5.913582623;1;-0.82084394;-1;1.161
CZC080;crab;12.4;3.861329107;0.138333333;151.7562355;male;NA;NA;0;3.861329107;12.4;0.983333333;1.16668502;1.361153936;1.351011452;2.517696473;-0.018575065;CZC;RNN;0.983333333;0.983333333;5.913582623;1;-0.82084394;-1;1.161
CZC080;wave;6.6;3.861329107;0.138333333;151.7562355;male;14.5;20;1;3.861329107;6.6;1;0.536058197;0.28735839;1.351011452;1.887069649;-0.018575065;CZC;RNN;0.991666667;0.995833333;5.913582623;1;-0.82084394;-1;1.161
CZC080;wave;7.1;3.861329107;0.138333333;151.7562355;male;28.5;44;1;3.861329107;7.1;0.966666667;0.609083332;0.370982505;1.351011452;1.960094784;-0.018575065;CZC;RNN;0.958333333;0.9625;5.913582623;1;-0.82084394;-1;1.161
CZC082;crab;11.3;4.484485872;0.116333333;151.8937966;female;NA;NA;0;11.3;4.484485872;0.991666667;-0.92417887;0.854106583;2.424802726;1.500623856;-0.078874587;CZC;RNN;0.883333333;0.9375;7.089234486;1;-0.783450965;-1;1.161
CZC082;crab;12.5;4.484485872;0.116333333;151.8937966;female;NA;NA;0;12.5;4.484485872;1;-1.025104788;1.050839827;2.525728644;1.500623856;-0.078874587;CZC;RNN;1;1;7.089234486;1;-0.783450965;-1;1.161
CZC082;wave;4.1;4.484485872;0.116333333;151.8937966;female;12.5;24;1;4.1;4.484485872;1;0.089636882;0.008034771;1.410986974;1.500623856;-0.078874587;CZC;RNN;0.966666667;0.983333333;7.089234486;1;-0.783450965;-1;1.161
CZD408;wave;3.6;11.19373091;0.317333333;151.9557716;male;NA;NA;0;11.19373091;3.6;1;-1.134420036;1.286908818;2.415353881;1.280933845;-0.007917488;CZD;RNN;0.983333333;0.991666667;16.0004918;NA;NA;NA;NA
CZD436;crab;10.4;14.01344126;0.457333333;151.9790151;female;NA;NA;0;10.4;14.01344126;0.966666667;0.298211153;0.088929892;2.341805806;2.640016959;0.013005102;CZD;RNF;0.983333333;0.975;19.5235852;NA;NA;NA;NA
CZD436;wave;3;14.01344126;0.457333333;151.9790151;female;NA;NA;0;3;14.01344126;1;1.54140467;2.375928358;1.098612289;2.640016959;0.013005102;CZD;RNF;1;1;19.5235852;NA;NA;NA;NA
CZD436;wave;3.5;14.01344126;0.457333333;151.9790151;female;NA;NA;0;3.5;14.01344126;0.95;1.387253991;1.924473634;1.252762968;2.640016959;0.013005102;CZD;RNF;0.983333333;0.966666667;19.5235852;NA;NA;NA;NA
CZC083;crab;10.3;3.494841601;0.081;152.0040095;female;NA;NA;0;10.3;3.494841601;1;-1.080855842;1.168249352;2.332143895;1.251288053;-0.086081555;CZC;RNN;1;1;5.426209086;1;-0.762381703;-1;1.161
CZC083;wave;3.9;3.494841601;0.081;152.0040095;female;4;4;1;3.9;3.494841601;0.966666667;-0.1096885;0.012031567;1.360976553;1.251288053;-0.086081555;CZC;RNN;0.708333333;0.8375;5.426209086;1;-0.762381703;-1;1.161
CZC083;wave;4.5;3.494841601;0.081;152.0040095;female;NA;NA;0;4.5;3.494841601;0.983333333;-0.252789344;0.063902452;1.504077397;1.251288053;-0.086081555;CZC;RNN;0.966666667;0.975;5.426209086;1;-0.762381703;-1;1.161
CZD407;crab;11.9;11.49220942;0.46;152.1385119;male;60;60;1;11.49220942;11.9;0.983333333;0.034869036;0.00121585;2.441669364;2.4765384;-0.044282116;CZD;RNN;0.991666667;0.9875;16.6600403;NA;NA;NA;NA
CZD407;wave;3;11.49220942;0.46;152.1385119;male;NA;NA;0;11.49220942;3;0.991666667;-1.343057075;1.803802308;2.441669364;1.098612289;-0.044282116;CZD;RNN;0.983333333;0.9875;16.6600403;NA;NA;NA;NA
CZC085;crab;12.6;3.377488761;0.066333333;152.3904734;male;NA;NA;0;3.377488761;12.6;0.991666667;1.316564351;1.73334169;1.217132463;2.533696814;-0.066191902;CZC;RNN;0.95;0.970833333;5.254578212;1;-0.626812352;-1;1.161
CZC085;wave;7.6;3.377488761;0.066333333;152.3904734;male;NA;NA;0;3.377488761;7.6;0.966666667;0.811015784;0.657746602;1.217132463;2.028148247;-0.066191902;CZC;RNN;0.966666667;0.966666667;5.254578212;1;-0.626812352;-1;1.161
CZC074;crab;10.1;5.005591463;0.12;152.5030412;female;NA;NA;0;10.1;5.005591463;0.991666667;-0.701979844;0.492775701;2.312535424;1.61055558;-0.024496949;CZC;RNN;0.966666667;0.979166667;7.741219022;1;-0.561273715;-1;1.161
CZC074;crab;11.1;5.005591463;0.12;152.5030412;female;NA;NA;0;11.1;5.005591463;0.941666667;-0.796389528;0.63423628;2.406945108;1.61055558;-0.024496949;CZC;RNN;0.941666667;0.941666667;7.741219022;1;-0.561273715;-1;1.161
CZC074;wave;3.6;5.005591463;0.12;152.5030412;female;NA;NA;0;3.6;5.005591463;0.991666667;0.329621735;0.108650488;1.280933845;1.61055558;-0.024496949;CZC;RNN;0.975;0.983333333;7.741219022;1;-0.561273715;-1;1.161
CZC075;crab;11.4;5.082065423;0.103333333;152.5883552;female;NA;NA;0;11.4;5.082065423;1;-0.807895597;0.652695296;2.433613355;1.625717758;-0.026644962;CZC;RBN;1;1;7.786494871;1;-0.528738621;-1;1.161
CZC075;wave;4.2;5.082065423;0.103333333;152.5883552;female;NA;NA;0;4.2;5.082065423;0.083333333;0.190633233;0.03634103;1.435084525;1.625717758;-0.026644962;CZC;RBN;1;0.541666667;7.786494871;1;-0.528738621;-1;1.161
CZC075;wave;4.8;5.082065423;0.103333333;152.5883552;female;32;32;1;4.8;5.082065423;1;0.05710184;0.00326062;1.568615918;1.625717758;-0.026644962;CZC;RBN;0.95;0.975;7.786494871;1;-0.528738621;-1;1.161
CZC084;crab;12.2;3.95425319;0.157333333;152.6457074;male;NA;NA;0;3.95425319;12.2;0.991666667;1.126644195;1.269327142;1.374791757;2.501435952;-0.072438186;CZC;RNN;0.958333333;0.975;6.439686411;1;-0.518036114;-1;1.082
CZC084;crab;12.3;3.95425319;0.157333333;152.6457074;male;6;6;1;3.95425319;12.3;0.991666667;1.134807506;1.287788075;1.374791757;2.509599262;-0.072438186;CZC;RNN;0.95;0.970833333;6.439686411;1;-0.518036114;-1;1.082
CZC084;wave;4.2;3.95425319;0.157333333;152.6457074;male;19;19;1;3.95425319;4.2;1;0.060292769;0.003635218;1.374791757;1.435084525;-0.072438186;CZC;RNN;1;1;6.439686411;1;-0.518036114;-1;1.082
CZC084;wave;7.4;3.95425319;0.157333333;152.6457074;male;20.5;22;1;3.95425319;7.4;1;0.626688244;0.392738155;1.374791757;2.00148;-0.072438186;CZC;RNN;0.975;0.9875;6.439686411;1;-0.518036114;-1;1.082
CZA299;wave;2.98;4.627165336;0.124666667;152.6647339;female;NA;NA;0;2.98;4.627165336;1;0.440021142;0.193618605;1.091923301;1.531944442;-0.073413002;CZA;NA;NA;NA;NA;1;-0.57058015;-1;NA
CZA299;wave;4.4;4.627165336;0.124666667;152.6647339;female;NA;NA;0;4.4;4.627165336;1;0.050339901;0.002534106;1.481604541;1.531944442;-0.073413002;CZA;NA;NA;NA;NA;1;-0.57058015;-1;NA
CZA300;crab;11.04;3.430984392;0.136;152.6647339;female;NA;NA;0;11.04;3.430984392;1;-1.168677826;1.365807861;2.401525041;1.232847215;-0.093086709;CZA;NA;NA;NA;NA;1;0.170897124;-1;NA
CZA300;wave;3.52;3.430984392;0.136;152.6647339;female;10.83333333;36;1;3.52;3.430984392;0.95;-0.025613775;0.000656065;1.25846099;1.232847215;-0.093086709;CZA;NA;NA;NA;NA;1;0.170897124;-1;NA
CZA300;wave;3.89;3.430984392;0.136;152.6647339;female;16;16;1;3.89;3.430984392;0.833333333;-0.125561943;0.015765801;1.358409158;1.232847215;-0.093086709;CZA;NA;NA;NA;NA;1;0.170897124;-1;NA
CZD409;crab;11.6;10.53919544;0.440666667;152.7583946;male;NA;NA;0;10.53919544;11.6;0.9;0.095903892;0.009197556;2.355101206;2.451005098;0.090684971;CZD;RNN;0.991666667;0.945833333;14.96915209;NA;NA;NA;NA
CZD409;wave;3.3;10.53919544;0.440666667;152.7583946;male;NA;NA;0;10.53919544;3.3;0.95;-1.161178738;1.348336061;2.355101206;1.193922468;0.090684971;CZD;RNN;0.941666667;0.945833333;14.96915209;NA;NA;NA;NA
CZC086;crab;11.5;4.713550004;0.105333333;152.8498877;female;NA;NA;0;11.5;4.713550004;1;-0.891905695;0.795495769;2.442347035;1.55044134;-0.052846827;CZC;RNN;1;1;7.169132288;1;-0.409633559;-1;1.082
CZC086;crab;13.1;4.713550004;0.105333333;152.8498877;female;NA;NA;0;13.1;4.713550004;1;-1.02217089;1.044833328;2.57261223;1.55044134;-0.052846827;CZC;RNN;0.733333333;0.866666667;7.169132288;1;-0.409633559;-1;1.082
CZC086;wave;3.7;4.713550004;0.105333333;152.8498877;female;13.5;25;1;3.7;4.713550004;1;0.242108521;0.058616536;1.30833282;1.55044134;-0.052846827;CZC;RNN;1;1;7.169132288;1;-0.409633559;-1;1.082
CZD438;crab;12.8;10.88279902;0.519666667;153.0204459;male;NA;NA;0;10.88279902;12.8;0.95;0.1622617;0.026328859;2.387183471;2.549445171;-0.001844719;CZD;RNN;0.975;0.9625;16.10394118;NA;NA;NA;NA
CZD438;wave;2.9;10.88279902;0.519666667;153.0204459;male;NA;NA;0;10.88279902;2.9;1;-1.322472734;1.748934133;2.387183471;1.064710737;-0.001844719;CZD;RNN;0.983333333;0.991666667;16.10394118;NA;NA;NA;NA
CZD438;wave;3.6;10.88279902;0.519666667;153.0204459;male;NA;NA;0;10.88279902;3.6;0.808333333;-1.106249626;1.223788234;2.387183471;1.280933845;-0.001844719;CZD;RNN;0.95;0.879166667;16.10394118;NA;NA;NA;NA
CZD440;crab;11.3;9.6270771;0.308;153.1769272;female;NA;NA;0;11.3;9.6270771;1;-0.160223066;0.025671431;2.424802726;2.264579659;0.035070041;CZD;RNN;0.883333333;0.941666667;13.8221076;NA;NA;NA;NA
CZD440;wave;2.8;9.6270771;0.308;153.1769272;female;NA;NA;0;2.8;9.6270771;1;1.234960242;1.5251268;1.029619417;2.264579659;0.035070041;CZD;RNN;1;1;13.8221076;NA;NA;NA;NA
CZD440;wave;3;9.6270771;0.308;153.1769272;female;NA;NA;0;3;9.6270771;1;1.165967371;1.35947991;1.098612289;2.264579659;0.035070041;CZD;RNN;1;1;13.8221076;NA;NA;NA;NA
CZD410;crab;10.5;11.02493593;0.513666667;153.3871232;female;19.5;37;1;10.5;11.02493593;0.983333333;0.048784353;0.002379913;2.351375257;2.40015961;0.059603674;CZD;RNN;0.966666667;0.975;15.93865304;NA;NA;NA;NA
CZD410;crab;12.6;11.02493593;0.513666667;153.3871232;female;NA;NA;0;12.6;11.02493593;1;-0.133537204;0.017832185;2.533696814;2.40015961;0.059603674;CZD;RNN;0.833333333;0.916666667;15.93865304;NA;NA;NA;NA
CZD410;wave;3.6;11.02493593;0.513666667;153.3871232;female;NA;NA;0;3.6;11.02493593;0.966666667;1.119225765;1.252666312;1.280933845;2.40015961;0.059603674;CZD;RNN;1;0.983333333;15.93865304;NA;NA;NA;NA
CZD410;wave;4;11.02493593;0.513666667;153.3871232;female;3;4;1;4;11.02493593;1;1.013865249;1.027922743;1.386294361;2.40015961;0.059603674;CZD;RNN;1;1;15.93865304;NA;NA;NA;NA
CZC088;crab;11.1;3.742587959;0.096333333;153.4738612;female;NA;NA;0;11.1;3.742587959;1;-1.087167769;1.181933757;2.406945108;1.31977734;-0.060742317;CZC;RBN;1;1;5.88398963;1;-0.105830796;-1;1.082
CZC088;crab;12.5;3.742587959;0.096333333;153.4738612;female;NA;NA;0;12.5;3.742587959;0.958333333;-1.205951305;1.454318549;2.525728644;1.31977734;-0.060742317;CZC;RBN;0.825;0.891666667;5.88398963;1;-0.105830796;-1;1.082
CZC088;wave;3.5;3.742587959;0.096333333;153.4738612;female;NA;NA;0;3.5;3.742587959;0.975;0.067014371;0.004490926;1.252762968;1.31977734;-0.060742317;CZC;RBN;1;0.9875;5.88398963;1;-0.105830796;-1;1.082
CZA298;wave;4.12;3.924608437;0.104;153.72628;female;26;26;1;4.12;3.924608437;0.983333333;-0.048586578;0.002360656;1.415853163;1.367266585;-0.103637795;CZA;NA;NA;NA;NA;1;-0.123128314;-1;NA
CZA298;wave;4.89;3.924608437;0.104;153.72628;female;NA;NA;0;4.89;3.924608437;0.833333333;-0.219925719;0.048367322;1.587192303;1.367266585;-0.103637795;CZA;NA;NA;NA;NA;1;-0.123128314;-1;NA
CZC090;crab;10.2;3.212751844;NA;153.9537678;female;NA;NA;0;10.2;3.212751844;0.25;-1.155259878;1.334625386;2.32238772;1.167127842;-0.026973756;CZC;RBN;0.983333333;0.616666667;4.847814854;1;0.024426323;-1;1.067
CZC090;crab;11.8;3.212751844;NA;153.9537678;female;NA;NA;0;11.8;3.212751844;0.983333333;-1.300971689;1.692527336;2.468099531;1.167127842;-0.026973756;CZC;RBN;0.95;0.966666667;4.847814854;1;0.024426323;-1;1.067
CZC090;wave;3.3;3.212751844;NA;153.9537678;female;9.5;14;1;3.3;3.212751844;1;-0.026794626;0.000717952;1.193922468;1.167127842;-0.026973756;CZC;RBN;0.983333333;0.991666667;4.847814854;1;0.024426323;-1;1.067
CZC090;wave;4.6;3.212751844;NA;153.9537678;female;3;3;1;4.6;3.212751844;1;-0.358928461;0.12882964;1.526056303;1.167127842;-0.026973756;CZC;RBN;0.975;0.9875;4.847814854;1;0.024426323;-1;1.067
CZD443;crab;11;9.987233688;0.349;154.5345934;female;NA;NA;0;11;9.987233688;1;-0.096587627;0.00932917;2.397895273;2.301307646;0.015090228;CZD;RNN;0.983333333;0.991666667;14.21440076;NA;NA;NA;NA
CZD443;crab;11.4;9.987233688;0.349;154.5345934;female;NA;NA;0;11.4;9.987233688;1;-0.132305709;0.017504801;2.433613355;2.301307646;0.015090228;CZD;RNN;0.808333333;0.904166667;14.21440076;NA;NA;NA;NA
CZD443;wave;3.7;9.987233688;0.349;154.5345934;female;NA;NA;0;3.7;9.987233688;1;0.992974827;0.985999006;1.30833282;2.301307646;0.015090228;CZD;RNN;1;1;14.21440076;NA;NA;NA;NA
CZD442;crab;10.5;5.977151977;0.356333333;154.5958839;female;NA;NA;0;10.5;5.977151977;0.991666667;-0.563431061;0.31745456;2.351375257;1.787944196;-0.01298023;CZD;RNN;0.991666667;0.991666667;9.211655886;NA;NA;NA;NA
CZD442;wave;2.6;5.977151977;0.356333333;154.5958839;female;NA;NA;0;2.6;5.977151977;0.991666667;0.832432751;0.692944286;0.955511445;1.787944196;-0.01298023;CZD;RNN;1;0.995833333;9.211655886;NA;NA;NA;NA
CZC092;crab;12.4;3.968041417;NA;154.6782063;female;NA;NA;0;12.4;3.968041417;0.941666667;-1.139423845;1.2982867;2.517696473;1.378272627;-0.05284332;CZC;RBN;0.983333333;0.9625;6.08388728;1;-0.10411263;-1;0.651
CZA297;wave;5.12;3.704881047;0.101;154.7165803;male;22;22;1;3.704881047;5.12;1;0.323503287;0.104654377;1.309651152;1.633154439;-0.089714567;CZA;NA;NA;NA;NA;1;0.002820215;-1;NA
CZB311;crab;12.3;7.228039186;0.233333333;154.8656578;male;NA;NA;0;7.228039186;12.3;0.991666667;0.531631468;0.282632018;1.977967794;2.509599262;-0.034022262;CZB;RNN;0.975;0.983333333;11.04613731;1;-1;-1;0.648
CZB311;crab;14;7.228039186;0.233333333;154.8656578;male;NA;NA;0;7.228039186;14;0.958333333;0.661089535;0.437039374;1.977967794;2.63905733;-0.034022262;CZB;RNN;0.9;0.929166667;11.04613731;1;-1;-1;0.648
CZB311;wave;6.4;7.228039186;0.233333333;154.8656578;male;NA;NA;0;7.228039186;6.4;0.933333333;-0.121669804;0.014803541;1.977967794;1.85629799;-0.034022262;CZB;RNN;0.991666667;0.9625;11.04613731;1;-1;-1;0.648
CZD448;crab;10.8;9.731848486;0.374;154.9147752;female;NA;NA;0;10.8;9.731848486;0.966666667;-0.104142278;0.010845614;2.379546134;2.275403856;0.152424786;CZD;RNN;0.958333333;0.9625;14.1296371;NA;NA;NA;NA
CZD448;wave;2.9;9.731848486;0.374;154.9147752;female;NA;NA;0;2.9;9.731848486;0.991666667;1.210693119;1.465777829;1.064710737;2.275403856;0.152424786;CZD;RNN;1;0.995833333;14.1296371;NA;NA;NA;NA
CZD448;wave;3.5;9.731848486;0.374;154.9147752;female;NA;NA;0;3.5;9.731848486;1;1.022640888;1.045794385;1.252762968;2.275403856;0.152424786;CZD;RNN;1;1;14.1296371;NA;NA;NA;NA
CZC095;crab;11.4;3.419404394;NA;155.6212631;female;NA;NA;0;11.4;3.419404394;1;-1.204146973;1.449969933;2.433613355;1.229466382;-0.052600944;CZC;RNN;0.975;0.9875;5.349738971;1;-0.512096044;-1;0.651
CZC095;wave;6.3;3.419404394;NA;155.6212631;female;NA;NA;0;6.3;3.419404394;1;-0.611083251;0.37342274;1.840549633;1.229466382;-0.052600944;CZC;RNN;0.983333333;0.991666667;5.349738971;1;-0.512096044;-1;0.651
CZB312;crab;10.4;7.398628677;0.320666667;156.060543;male;8.5;9;1;7.398628677;10.4;0.991666667;0.340511137;0.115947834;2.001294669;2.341805806;-0.007316949;CZB;RNF;0.991666667;0.991666667;11.80854674;1;-0.68000969;0.677057057;0.588
CZB312;crab;15.2;7.398628677;0.320666667;156.060543;male;NA;NA;0;7.398628677;15.2;0.991666667;0.720000759;0.518401093;2.001294669;2.721295428;-0.007316949;CZB;RNF;0.958333333;0.975;11.80854674;1;-0.68000969;0.677057057;0.588
CZB312;wave;4.1;7.398628677;0.320666667;156.060543;male;NA;NA;0;7.398628677;4.1;0.983333333;-0.590307695;0.348463175;2.001294669;1.410986974;-0.007316949;CZB;RNF;0.933333333;0.958333333;11.80854674;1;-0.68000969;0.677057057;0.588
CZB312;wave;6.8;7.398628677;0.320666667;156.060543;male;13;19;1;7.398628677;6.8;1;-0.084372057;0.007118644;2.001294669;1.916922612;-0.007316949;CZB;RNF;0.983333333;0.991666667;11.80854674;1;-0.68000969;0.677057057;0.588
CZC097;crab;10.3;4.703945353;0.125666667;156.5159728;female;NA;NA;0;10.3;4.703945353;1;-0.783742302;0.614251996;2.332143895;1.548401593;-0.079416993;CZC;RNN;1;1;7.362099455;1;-0.533312975;-1;0.383
