shore;ref_ecotype;distAlongPath;test_sex;dur_mean;dur_max;mountYN;size_ratio;size_ratio2;log_male;log_female;shape
CZC;wave;149.0364246;female;22;22;1;-0.070060756;0.00490851;1.667706821;1.597646064;-0.073375108
CZC;crab;166.960407;female;NA;NA;0;-0.704545601;0.496384504;2.302585093;1.598039492;0.016679857
CZC;crab;166.960407;female;NA;NA;0;-0.772204249;0.596299403;2.370243741;1.598039492;0.016679857
CZC;wave;166.960407;female;35;35;1;0.434888682;0.189128166;1.16315081;1.598039492;0.016679857
CZC;wave;166.960407;female;NA;NA;0;0.187052518;0.034988645;1.410986974;1.598039492;0.016679857
CZC;crab;149.8362765;female;NA;NA;0;-0.851586624;0.725199778;2.451005098;1.599418474;-0.069491523
CZA;crab;171.6399683;female;NA;NA;0;-0.963973833;0.92924555;2.564949357;1.600975525;-0.031726981
CZA;crab;171.6399683;female;NA;NA;0;-0.963973833;0.92924555;2.564949357;1.600975525;-0.031726981
CZA;wave;171.6399683;female;NA;NA;0;0.377200093;0.14227991;1.223775432;1.600975525;-0.031726981
CZA;crab;305.8572473;female;NA;NA;0;-1.034352905;1.069885933;2.641197894;1.606844989;-0.079840933
CZA;wave;305.8572473;female;3;3;1;0.577225572;0.333189361;1.029619417;1.606844989;-0.079840933
CZB;wave;80.7756161;male;NA;NA;0;-0.782943152;0.61299998;2.392381065;1.609437912;0.0299981
CZB;wave;108.2898152;male;NA;NA;0;-0.802563694;0.644108483;2.412001606;1.609437912;0.014756807
CZB;wave;127.2132927;male;NA;NA;0;-0.709818746;0.503842651;2.319256658;1.609437912;0.049983339
CZB;wave;80.61664388;male;NA;NA;0;-0.713013135;0.508387731;2.322451048;1.609437912;0.051890304
CZC;wave;169.3018026;male;45;45;1;0.599388951;0.359267115;1.010048961;1.609437912;-0.069604058
CZC;wave;11.6371483;male;NA;NA;0;0.569105408;0.323880966;1.040332504;1.609437912;-0.048343115
CZC;wave;24.49393648;male;10;10;1;0.171977073;0.029576114;1.437460839;1.609437912;-0.055102337
CZC;wave;54.55268187;male;NA;NA;0;-0.58362338;0.34061625;2.193061293;1.609437912;0.004218914
CZC;wave;98.98702499;male;NA;NA;0;-0.812949414;0.660886749;2.422387326;1.609437912;0.069875659
CZD;wave;47.19803462;male;NA;NA;0;0.371744957;0.138194313;1.237692955;1.609437912;-0.100644338
CZD;wave;63.67977945;male;NA;NA;0;-0.501320336;0.251322079;2.110758249;1.609437912;0.030797281
CZD;wave;87.83028571;male;NA;NA;0;-0.803260272;0.645227064;2.412698184;1.609437912;0.026981147
CZD;wave;206.275377;male;NA;NA;0;-0.418316855;0.174988991;2.027754768;1.609437912;-0.029509681
CZA;wave;177.3342048;male;NA;NA;0;-0.134797011;0.018170234;1.744234923;1.609437912;-0.058796072
CZA;wave;275.6310123;male;NA;NA;0;-0.639818784;0.409368077;2.249256697;1.609437912;0.012229733
CZC;crab;152.5030412;female;NA;NA;0;-0.701979844;0.492775701;2.312535424;1.61055558;-0.024496949
CZC;crab;152.5030412;female;NA;NA;0;-0.796389528;0.63423628;2.406945108;1.61055558;-0.024496949
CZC;wave;152.5030412;female;NA;NA;0;0.329621735;0.108650488;1.280933845;1.61055558;-0.024496949
CZA;wave;304.1843265;female;NA;NA;0;0.129407851;0.016746392;1.481604541;1.611012391;-0.052136957
CZA;wave;231.4051883;male;NA;NA;0;-0.80901252;0.654501257;2.420448435;1.611435915;0.052428525
CZA;wave;341.0669239;male;33;33;1;0.342903532;0.117582832;1.270526402;1.613429934;0.004398971
CZB;crab;27.84768159;female;NA;NA;0;-0.869801453;0.756554567;2.48490665;1.615105197;-0.017232775
CZB;crab;27.84768159;female;NA;NA;0;-0.98014951;0.960693061;2.595254707;1.615105197;-0.017232775
CZB;wave;27.84768159;female;NA;NA;0;0.421182729;0.177394891;1.193922468;1.615105197;-0.017232775
CZB;wave;27.84768159;female;71;71;1;0.391329766;0.153138985;1.223775432;1.615105197;-0.017232775
CZD;wave;24.69595643;female;8;8;1;0.491735797;0.241804094;1.131402111;1.623137909;-0.033475464
CZC;crab;152.5883552;female;NA;NA;0;-0.807895597;0.652695296;2.433613355;1.625717758;-0.026644962
CZC;wave;152.5883552;female;NA;NA;0;0.190633233;0.03634103;1.435084525;1.625717758;-0.026644962
CZC;wave;152.5883552;female;32;32;1;0.05710184;0.00326062;1.568615918;1.625717758;-0.026644962
CZB;wave;79.44248574;male;NA;NA;0;-0.839371123;0.704543883;2.468611663;1.62924054;0.073044369
CZB;wave;103.2220585;male;NA;NA;0;-0.689392798;0.475262429;2.318633337;1.62924054;-0.021647213
CZB;wave;125.2527813;male;NA;NA;0;-0.614619551;0.377757193;2.243860091;1.62924054;0.044477838
CZB;wave;125.3400411;male;NA;NA;0;-0.693180069;0.480498608;2.322420609;1.62924054;0.015253878
CZB;wave;196.6541963;male;NA;NA;0;-0.744765253;0.554675282;2.374005793;1.62924054;0.013580284
CZB;wave;32.53969383;male;12.5;22;1;-0.292965154;0.085828581;1.922205694;1.62924054;-0.045524202
CZB;wave;57.44527291;male;NA;NA;0;0.143917938;0.020712373;1.485322602;1.62924054;-0.113970685
CZC;wave;168.0111538;male;18.33333333;22;1;0.408043775;0.166499723;1.221196764;1.62924054;-0.107088478
CZC;wave;49.46245639;male;NA;NA;0;0.202496822;0.041004963;1.426743718;1.62924054;-0.040900933
CZC;wave;66.68531314;male;NA;NA;0;-0.556547749;0.309745396;2.185788288;1.62924054;0.048051413
CZD;wave;45.86466868;male;20;20;1;0.095043517;0.00903327;1.534197023;1.62924054;-0.070281098
CZD;wave;67.15724642;male;16;16;1;0.573492351;0.328893477;1.055748189;1.62924054;-0.084503755
CZA;wave;154.7165803;male;22;22;1;0.323503287;0.104654377;1.309651152;1.633154439;-0.089714567
CZD;crab;66.14034565;female;NA;NA;0;-0.890362301;0.792745027;2.525728644;1.635366343;-0.030960329
CZD;wave;66.14034565;female;55;55;1;-0.05103261;0.002604327;1.686398954;1.635366343;-0.030960329
CZD;crab;65.99060595;female;NA;NA;0;-0.613696131;0.376622942;2.251291799;1.637595667;0.046827177
CZD;wave;65.99060595;female;NA;NA;0;0.538983379;0.290503082;1.098612289;1.637595667;0.046827177
CZB;crab;141.5799427;female;NA;NA;0;-0.45394945;0.206070103;2.091864062;1.637914612;0.070787969
CZB;crab;141.5799427;female;65;65;1;-0.942302218;0.887933469;2.58021683;1.637914612;0.070787969
CZB;wave;141.5799427;female;3;4;1;-0.048484342;0.002350731;1.686398954;1.637914612;0.070787969
CZB;wave;141.5799427;female;29.33333333;35;1;-0.048484342;0.002350731;1.686398954;1.637914612;0.070787969
CZA;wave;190.8430393;male;NA;NA;0;-0.429111522;0.184136698;2.070048102;1.640936579;0.006007951
CZA;crab;326.1348161;female;NA;NA;0;-0.781933002;0.61141922;2.423031246;1.641098244;0.012338165
CZA;wave;326.1348161;female;NA;NA;0;-0.586763303;0.344291174;2.227861547;1.641098244;0.012338165
CZB;crab;116.9116729;female;NA;NA;0;-0.737860279;0.544437791;2.379546134;1.641685855;-0.05057232
CZB;crab;116.9116729;female;NA;NA;0;-0.737860279;0.544437791;2.379546134;1.641685855;-0.05057232
CZB;wave;116.9116729;female;NA;NA;0;0.160081315;0.025626027;1.481604541;1.641685855;-0.05057232
CZB;wave;116.9116729;female;NA;NA;0;-0.044713098;0.001999261;1.686398954;1.641685855;-0.05057232
CZB;crab;32.82760996;female;NA;NA;0;-0.80805054;0.652945675;2.451005098;1.642954558;-0.062652613
CZB;crab;32.82760996;female;NA;NA;0;-0.825144973;0.680864227;2.468099531;1.642954558;-0.062652613
CZB;wave;32.82760996;female;14;17;1;0.281978005;0.079511595;1.360976553;1.642954558;-0.062652613
CZB;wave;32.82760996;female;NA;NA;0;-0.213343432;0.04551542;1.85629799;1.642954558;-0.062652613
CZB;crab;131.1857679;female;NA;NA;0;-0.668920752;0.447454973;2.312535424;1.643614671;-0.007596699
CZB;crab;131.1857679;female;NA;NA;0;-1.051012509;1.104627295;2.694627181;1.643614671;-0.007596699
CZB;wave;131.1857679;female;43;43;1;0.308613605;0.095242357;1.335001067;1.643614671;-0.007596699
CZB;wave;131.1857679;female;NA;NA;0;0.308613605;0.095242357;1.335001067;1.643614671;-0.007596699
CZA;wave;268.5901381;male;NA;NA;0;-0.533086093;0.284180783;2.177891149;1.644805056;0.046946748
CZA;crab;357.2182404;female;NA;NA;0;-0.856750254;0.734020999;2.502255288;1.645505034;-0.081262664
CZA;wave;357.2182404;female;21;40;1;0.40135044;0.161082175;1.244154594;1.645505034;-0.081262664
CZC;crab;141.1490067;female;NA;NA;0;-0.432911149;0.187412063;2.079441542;1.646530393;-0.066805213
CZC;crab;141.1490067;female;NA;NA;0;-0.778272333;0.605707824;2.424802726;1.646530393;-0.066805213
CZC;wave;141.1490067;female;25;25;1;-0.093935782;0.008823931;1.740466175;1.646530393;-0.066805213
CZC;wave;141.1490067;female;NA;NA;0;-0.111327525;0.012393818;1.757857918;1.646530393;-0.066805213
CZA;crab;322.1584547;female;NA;NA;0;-0.781563703;0.610841822;2.428336298;1.646772595;-0.030281188
CZA;wave;322.1584547;female;25;44;1;0.296105412;0.087678415;1.350667183;1.646772595;-0.030281188
CZB;crab;182.3988589;female;NA;NA;0;-0.741164272;0.549324478;2.388762789;1.647598518;-0.006112402
CZB;crab;182.3988589;female;NA;NA;0;-0.878130127;0.77111252;2.525728644;1.647598518;-0.006112402
CZB;wave;182.3988589;female;34.5;44;1;0.548986229;0.301385879;1.098612289;1.647598518;-0.006112402
CZB;wave;182.3988589;female;84;84;1;0.018357978;0.000337015;1.62924054;1.647598518;-0.006112402
CZB;wave;106.4436682;male;NA;NA;0;-0.647228407;0.418904611;2.295887033;1.648658626;0.063654487
CZB;wave;134.0967937;male;NA;NA;0;-0.498513406;0.248515616;2.147172031;1.648658626;0.028754045
CZB;wave;215.7337911;male;NA;NA;0;0.184621552;0.034085118;1.464037073;1.648658626;-0.048116243
CZB;wave;41.33550382;male;31;42;1;0.176099869;0.031011164;1.472558756;1.648658626;-0.021861507
CZB;wave;60.62707184;male;2;2;1;0.003102717;9.63e-06;1.645555909;1.648658626;-0.065666117
CZB;wave;63.23182138;male;21;21;1;-0.310907829;0.096663678;1.959566455;1.648658626;-0.011781583
CZC;wave;50.06712982;male;NA;NA;0;-0.093919093;0.008820796;1.742577719;1.648658626;0.006524038
CZD;wave;169.849289;male;64;64;1;-0.457186006;0.209019044;2.105844632;1.648658626;0.022668505
CZD;wave;169.849289;male;NA;NA;0;-0.457186006;0.209019044;2.105844632;1.648658626;0.022668505
CZD;wave;204.9582988;male;NA;NA;0;0.11653399;0.013580171;1.532124635;1.648658626;-0.012509617
CZA;wave;208.9171842;male;NA;NA;0;-0.528778441;0.279606639;2.177437066;1.648658626;0.057315925
CZA;wave;356.8622114;male;16;21;1;0.322731568;0.104155665;1.325927057;1.648658626;-0.111910865
CZD;crab;71.11490444;female;NA;NA;0;-0.944541962;0.892159518;2.595254707;1.650712745;-0.038877521
CZD;wave;71.11490444;female;26;26;1;-0.054035347;0.002919819;1.704748092;1.650712745;-0.038877521
CZC;crab;35.10033595;female;NA;NA;0;-0.567365304;0.321903388;2.219203484;1.65183818;-0.033386874
CZC;wave;35.10033595;female;25;25;1;0.125781877;0.01582108;1.526056303;1.65183818;-0.033386874
CZC;wave;35.10033595;female;53;53;1;0.042400268;0.001797783;1.609437912;1.65183818;-0.033386874
CZA;wave;89.88080158;male;NA;NA;0;0.20498369;0.042018313;1.447513712;1.652497402;0.031277618
CZD;crab;162.866192;female;NA;NA;0;-0.678252252;0.460026117;2.332143895;1.653891643;0.030448726
CZD;crab;162.866192;female;NA;NA;0;-0.855707619;0.732235529;2.509599262;1.653891643;0.030448726
CZD;wave;162.866192;female;NA;NA;0;0.555279355;0.308335162;1.098612289;1.653891643;0.030448726
CZD;wave;162.866192;female;NA;NA;0;0.522489532;0.272995311;1.131402111;1.653891643;0.030448726
CZB;crab;71.33446489;female;NA;NA;0;-0.733719196;0.538343859;2.388762789;1.655043593;-0.04522704
CZB;crab;71.33446489;female;NA;NA;0;-0.778569763;0.606170875;2.433613355;1.655043593;-0.04522704
CZB;wave;71.33446489;female;NA;NA;0;0.556431304;0.309615796;1.098612289;1.655043593;-0.04522704
CZB;wave;71.33446489;female;NA;NA;0;0.491892783;0.24195851;1.16315081;1.655043593;-0.04522704
CZB;crab;128.3837018;female;NA;NA;0;-0.359250344;0.12906081;2.014903021;1.655652676;-0.013456014
CZB;crab;128.3837018;female;NA;NA;0;-0.777960679;0.605222819;2.433613355;1.655652676;-0.013456014
CZB;wave;128.3837018;female;9;9;1;0.320651609;0.102817455;1.335001067;1.655652676;-0.013456014
CZB;wave;128.3837018;female;NA;NA;0;0.220568151;0.048650309;1.435084525;1.655652676;-0.013456014
CZD;crab;199.9141303;female;NA;NA;0;-0.693066181;0.480340731;2.351375257;1.658309076;-0.048319769
CZD;wave;199.9141303;female;NA;NA;0;0.702797631;0.49392451;0.955511445;1.658309076;-0.048319769
CZD;wave;199.9141303;female;NA;NA;0;0.495158266;0.245181709;1.16315081;1.658309076;-0.048319769
CZA;wave;292.4370138;female;2;2;1;-0.02864945;0.000820791;1.688249093;1.659599643;-0.080066952
CZD;crab;14.16629012;female;NA;NA;0;-0.681135468;0.463945525;2.341805806;1.660670339;-0.033836285
CZD;crab;14.16629012;female;NA;NA;0;-0.798918503;0.638270775;2.459588842;1.660670339;-0.033836285
CZD;wave;14.16629012;female;NA;NA;0;0.667418566;0.445447542;0.993251773;1.660670339;-0.033836285
CZA;wave;235.7537139;male;NA;NA;0;-0.67563698;0.456485329;2.339563078;1.663926098;0.100685458
CZA;wave;299.7326865;male;26;26;1;0.065804399;0.004330219;1.598121699;1.663926098;-0.052732221
CZA;wave;315.1813707;male;25;25;1;0.109604924;0.012013239;1.554321173;1.663926098;-0.025641874
CZA;crab;328.3033899;female;NA;NA;0;-0.827961542;0.685520314;2.493205453;1.665243911;-0.050107729
CZA;wave;328.3033899;female;NA;NA;0;0.502093101;0.252097482;1.16315081;1.665243911;-0.050107729
CZB;crab;2.887634171;female;NA;NA;0;-0.563935693;0.318023465;2.2300144;1.666078708;0.005303736
CZB;crab;2.887634171;female;NA;NA;0;-0.818827942;0.670479199;2.48490665;1.666078708;0.005303736
CZB;wave;2.887634171;female;NA;NA;0;0.413315739;0.1708299;1.252762968;1.666078708;0.005303736
CZB;wave;2.887634171;female;NA;NA;0;0.140022404;0.019606274;1.526056303;1.666078708;0.005303736
CZA;crab;189.4268583;female;NA;NA;0;-0.855223221;0.731406759;2.522523513;1.667300292;-0.013555288
CZB;wave;44.97257203;male;16;16;1;0.04345679;0.001888493;1.624250031;1.667706821;-0.031031956
CZB;wave;105.7143166;male;NA;NA;0;-0.663955257;0.440836583;2.331662077;1.667706821;0.067710824
CZB;wave;140.4056108;male;NA;NA;0;-0.020872114;0.000435645;1.688578935;1.667706821;-0.015547225
CZB;wave;141.6301276;male;21;21;1;-0.220713437;0.048714421;1.888420257;1.667706821;-0.012255616
CZB;wave;207.8966549;male;NA;NA;0;-0.039744277;0.001579608;1.707451098;1.667706821;-0.045313001
CZB;wave;68.18466103;male;20;20;1;0.223960345;0.050158236;1.443746476;1.667706821;-0.051591333
CZB;wave;75.98614921;male;NA;NA;0;-0.705762995;0.498101405;2.373469815;1.667706821;0.065285914
CZB;wave;75.98614921;male;NA;NA;0;-0.705762995;0.498101405;2.373469815;1.667706821;0.065285914
CZB;wave;103.9092728;male;NA;NA;0;-0.611112032;0.373457915;2.278818852;1.667706821;0.052188767
CZC;wave;72.74696417;male;NA;NA;0;-0.73456538;0.539586297;2.4022722;1.667706821;0.032545775
CZC;wave;79.86846202;male;NA;NA;0;-0.822898566;0.677162051;2.490605387;1.667706821;0.085110798
CZD;wave;39.71828887;male;22;22;1;0.303517495;0.09212287;1.364189326;1.667706821;-0.129172513
CZD;wave;108.2645764;male;NA;NA;0;-0.641412187;0.411409593;2.309119007;1.667706821;0.071071323
CZA;wave;231.7640335;male;NA;NA;0;-0.869234945;0.75556939;2.536941766;1.667706821;0.04582617
CZB;crab;60.26935801;female;NA;NA;0;-0.592371516;0.350904013;2.261763098;1.669391583;-0.040761701
CZB;crab;60.26935801;female;NA;NA;0;-0.832044369;0.692297832;2.501435952;1.669391583;-0.040761701
CZB;wave;60.26935801;female;NA;NA;0;0.283097222;0.080144037;1.386294361;1.669391583;-0.040761701
CZB;wave;60.26935801;female;NA;NA;0;-0.017007371;0.000289251;1.686398954;1.669391583;-0.040761701
CZD;crab;28.33021038;female;NA;NA;0;-0.690234743;0.476424;2.360854001;1.670619258;-0.044047589
CZD;crab;28.33021038;female;NA;NA;0;-0.74529452;0.555463922;2.415913778;1.670619258;-0.044047589
CZD;wave;28.33021038;female;5;5;1;0.539217147;0.290755131;1.131402111;1.670619258;-0.044047589
CZD;wave;28.33021038;female;34;34;1;0.446843827;0.199669405;1.223775432;1.670619258;-0.044047589
CZA;wave;216.1105911;male;NA;NA;0;-0.925618514;0.856769634;2.597091818;1.671473303;0.048994699
CZA;crab;136.6217181;female;NA;NA;0;-0.493918156;0.243955145;2.16791019;1.673992034;-0.087698977
CZA;wave;136.6217181;female;18.5;31;1;0.401426438;0.161143185;1.272565596;1.673992034;-0.087698977
CZA;wave;136.6217181;female;34;42;1;0.30790038;0.094802644;1.366091654;1.673992034;-0.087698977
CZA;wave;356.8622114;male;39;39;1;0.349298596;0.122009509;1.325927057;1.675225653;-0.111910865
CZB;crab;68.16812523;female;NA;NA;0;-0.693528935;0.480982384;2.370243741;1.676714807;-0.020397781
CZB;crab;68.16812523;female;NA;NA;0;-0.791384725;0.626289783;2.468099531;1.676714807;-0.020397781
CZB;wave;68.16812523;female;29.5;32;1;0.647095389;0.418732443;1.029619417;1.676714807;-0.020397781
CZB;wave;68.16812523;female;NA;NA;0;0.241630281;0.058385193;1.435084525;1.676714807;-0.020397781
CZA;wave;90.70562466;female;42;56;1;0.45084577;0.203261908;1.226712291;1.677558061;-0.070227452
CZB;crab;143.8948748;female;NA;NA;0;-0.67052943;0.449609716;2.351375257;1.680845827;-0.03722498
CZB;crab;143.8948748;female;NA;NA;0;-0.726099281;0.527220166;2.406945108;1.680845827;-0.03722498
CZB;wave;143.8948748;female;NA;NA;0;-0.094106524;0.008856038;1.774952351;1.680845827;-0.03722498
CZB;wave;143.8948748;female;NA;NA;0;-0.307028521;0.094266513;1.987874348;1.680845827;-0.03722498
CZD;wave;80.88306488;female;NA;NA;0;0.549971126;0.302468239;1.131402111;1.681373237;-0.069461078
CZD;crab;191.1959892;female;NA;NA;0;-0.740887749;0.548914656;2.424802726;1.683914977;-0.052797707
CZD;crab;191.1959892;female;NA;NA;0;-0.833781495;0.695191582;2.517696473;1.683914977;-0.052797707
CZD;wave;191.1959892;female;NA;NA;0;0.690663204;0.477015662;0.993251773;1.683914977;-0.052797707
CZB;wave;65.96037675;male;12;12;1;0.668964031;0.447512875;1.017434922;1.686398954;-0.055442062
CZB;wave;68.11864469;male;36;36;1;0.125421267;0.015730494;1.560977686;1.686398954;0.011266669
CZB;wave;76.00719726;male;NA;NA;0;-0.807578903;0.652183685;2.493977857;1.686398954;0.051835845
CZB;wave;83.52951723;male;NA;NA;0;-0.946010844;0.894936516;2.632409797;1.686398954;0.012252913
CZB;wave;105.2544446;male;NA;NA;0;-0.725759774;0.526727249;2.412158727;1.686398954;0.052196765
CZB;wave;132.1149252;male;36;36;1;0.209892591;0.0440549;1.476506363;1.686398954;-0.033938534
CZB;wave;205.34155;male;NA;NA;0;-0.012079263;0.000145909;1.698478216;1.686398954;-0.084405688
CZB;wave;61.73247101;male;33;33;1;-0.075941635;0.005767132;1.762340588;1.686398954;-0.04213622
CZB;wave;73.20895339;male;NA;NA;0;-0.866030714;0.750009198;2.552429668;1.686398954;0.042893428
CZB;wave;103.2851125;male;NA;NA;0;-0.630790682;0.397896885;2.317189636;1.686398954;0.04492828
CZC;wave;164.6245925;male;NA;NA;0;0.540394612;0.292026337;1.146004342;1.686398954;-0.085190856
CZC;wave;168.4292047;male;16;16;1;0.573108521;0.328453377;1.113290433;1.686398954;-0.087681118
CZC;wave;22.37546917;male;29.5;31;1;0.561161989;0.314902777;1.125236965;1.686398954;-0.076333642
CZC;wave;24.20584806;male;26.5;44;1;0.512831142;0.26299578;1.173567812;1.686398954;-0.102323207
CZC;wave;43.91027097;male;17.5;27;1;0.570610329;0.325596147;1.115788625;1.686398954;-0.087900177
CZC;wave;67.45454467;male;NA;NA;0;-0.487447452;0.237605018;2.173846405;1.686398954;0.073372703
CZD;wave;60.14985659;male;42;52;1;0.066037638;0.00436097;1.620361316;1.686398954;-0.085642845
CZD;wave;103.9157219;male;NA;NA;0;-0.739846329;0.547372591;2.426245283;1.686398954;0.006968828
CZD;wave;142.8509858;male;NA;NA;0;-0.655982936;0.430313612;2.342381889;1.686398954;0.063628946
CZA;crab;167.9627793;female;NA;NA;0;-0.81917737;0.671051563;2.506341931;1.687164561;-0.085310239
CZA;wave;167.9627793;female;23.33333333;37;1;0.097929355;0.009590159;1.589235205;1.687164561;-0.085310239
CZA;crab;6.578121307;female;2;2;1;-0.892602662;0.796739512;2.580974119;1.688371457;-0.074303909
CZB;crab;209.414402;female;NA;NA;0;-0.63215134;0.399615317;2.32238772;1.69023638;-0.050779582
CZB;crab;209.414402;female;NA;NA;0;-0.698526409;0.487939145;2.388762789;1.69023638;-0.050779582
CZB;wave;209.414402;female;32;32;1;0.003837426;1.47e-05;1.686398954;1.69023638;-0.050779582
CZD;crab;172.3790146;female;NA;NA;0;-0.77645697;0.602885427;2.468099531;1.691642561;0.013064334
CZD;wave;172.3790146;female;41;41;1;0.356641494;0.127193155;1.335001067;1.691642561;0.013064334
CZB;crab;31.46731573;female;NA;NA;0;-0.628957534;0.395587579;2.32238772;1.693430186;-0.019052506
CZB;crab;31.46731573;female;NA;NA;0;-0.808005765;0.652873317;2.501435952;1.693430186;-0.019052506
CZB;wave;31.46731573;female;NA;NA;0;-0.360693547;0.130099835;2.054123734;1.693430186;-0.019052506
